Name,Gender,Age,Country,NOC,Year,City,Sport,Event,Medal
Mikhailis Kalomoiris,M,29.0,Greece,GRE,2016,Rio de Janeiro,Athletics,Athletics Men's Marathon,None
Ziv Kalontarov,M,19.0,Israel,ISR,2016,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,None
Ziv Kalontarov,M,19.0,Israel,ISR,2016,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,None
Diaaeldin Kamal Gouda Abdelmottaleb,M,23.0,Egypt,EGY,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",None
Ahmed Kamar,M,29.0,Egypt,EGY,2016,Rio de Janeiro,Shooting,Shooting Men's Trap,None
Hafsatu Kamara,F,24.0,Sierra Leone,SLE,2016,Rio de Janeiro,Athletics,Athletics Women's 100 metres,None
Ishmail Dudu Kamara,M,19.0,Sierra Leone,SLE,2016,Rio de Janeiro,Athletics,Athletics Men's 100 metres,None
Osman Kamara,M,28.0,Sierra Leone,SLE,2016,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,None
Latitia Kamba,F,29.0,France,FRA,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,None
Reneta Kamberova,F,25.0,Bulgaria,BUL,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
Mujinga Elodie Kambundji,F,24.0,Switzerland,SUI,2016,Rio de Janeiro,Athletics,Athletics Women's 100 metres,None
Mujinga Elodie Kambundji,F,24.0,Switzerland,SUI,2016,Rio de Janeiro,Athletics,Athletics Women's 200 metres,None
Masashi Kamekawa,M,23.0,Japan,JPN,2016,Rio de Janeiro,Football,Football Men's Football,None
Sergey Igorevich Kamensky,M,28.0,Russia,RUS,2016,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",None
Sergey Igorevich Kamensky,M,28.0,Russia,RUS,2016,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Silver
Sergey Igorevich Kamensky,M,28.0,Russia,RUS,2016,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",None
Victoria Kaminskaya,F,20.0,Portugal,POR,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,None
Victoria Kaminskaya,F,20.0,Portugal,POR,2016,Rio de Janeiro,Swimming,Swimming Women's 400 metres Individual Medley,None
"\"Jacob Robert \"\"Jake\"\" Linde-Kaminski \"",M,27.0,United States,USA,2016,Rio de Janeiro,Archery,Archery Men's Individual,None
"\"Jacob Robert \"\"Jake\"\" Linde-Kaminski \"",M,27.0,United States,USA,2016,Rio de Janeiro,Archery,Archery Men's Team,Silver
Mateusz Kamiski,M,25.0,Poland,POL,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",None
Batrice Alice Kamuchanga,F,18.0,Congo (Kinshasa),COD,2016,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",None
Geoffrey Kipsang Kamworor,M,23.0,Kenya,KEN,2016,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",None
Remigijus Kanys,M,29.0,Lithuania,LTU,2016,Rio de Janeiro,Athletics,Athletics Men's Marathon,None
Hseyin Kandemir,M,29.0,Turkey,TUR,2016,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,None
Masaki Kaneko,M,24.0,Japan,JPN,2016,Rio de Janeiro,Swimming,Swimming Men's 200 metres Backstroke,None
Yuzo Kanemaru,M,28.0,Japan,JPN,2016,Rio de Janeiro,Athletics,Athletics Men's 400 metres,None
Yuka Kanematsu,F,34.0,Japan,JPN,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,None
Rie Kaneto,F,27.0,Japan,JPN,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Breaststroke,Gold
Kang Dong-Jin,M,28.0,South Korea,KOR,2016,Rio de Janeiro,Cycling,Cycling Men's Sprint,None
Kang Dong-Jin,M,28.0,South Korea,KOR,2016,Rio de Janeiro,Cycling,Cycling Men's Keirin,None
Kang Dong-Jin,M,28.0,South Korea,KOR,2016,Rio de Janeiro,Cycling,Cycling Men's Team Sprint,None
Kang Min-Su,M,30.0,South Korea,KOR,2016,Rio de Janeiro,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",None
Kang Un-Ju,F,21.0,North Korea,PRK,2016,Rio de Janeiro,Archery,Archery Women's Individual,None
Kang Young-Mi,F,31.0,South Korea,KOR,2016,Rio de Janeiro,Fencing,"Fencing Women's epee, Individual",None
Kang Young-Mi,F,31.0,South Korea,KOR,2016,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",None
Tanel Kangert,M,29.0,Estonia,EST,2016,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",None
Chinglensana Kangujam,M,24.0,India,IND,2016,Rio de Janeiro,Hockey,Hockey Men's Hockey,None
Paula Kania,F,23.0,Poland,POL,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles,None
Alisa Kano,F,21.0,United States,USA,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,None
Gerd Kanter,M,37.0,Estonia,EST,2016,Rio de Janeiro,Athletics,Athletics Men's Discus Throw,None
Piotr Kantor,M,24.0,Poland-2,POL,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,None
Ben Kanute,M,23.0,United States,USA,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,None
Kao Hao-Wen,M,21.0,Chinese Taipei,TPE,2016,Rio de Janeiro,Archery,Archery Men's Individual,None
Kao Hao-Wen,M,21.0,Chinese Taipei,TPE,2016,Rio de Janeiro,Archery,Archery Men's Team,None
Boglrka Kaps,F,23.0,Hungary,HUN,2016,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,None
Boglrka Kaps,F,23.0,Hungary,HUN,2016,Rio de Janeiro,Swimming,Swimming Women's 800 metres Freestyle,Bronze
Boglrka Kaps,F,23.0,Hungary,HUN,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,None
Rejoice Kapfumvuti,F,24.0,Zimbabwe,ZIM,2016,Rio de Janeiro,Football,Football Women's Football,None
Kitson Kapiriel,M,22.0,Federated States of Micronesia,FSM,2016,Rio de Janeiro,Athletics,Athletics Men's 100 metres,None
Vadim Aleksandrovich Kaptur,M,29.0,Belarus,BLR,2016,Rio de Janeiro,Diving,Diving Men's Platform,None
Luka Karabatic,M,28.0,France,FRA,2016,Rio de Janeiro,Handball,Handball Men's Handball,Silver
Nikola Karabatic,M,32.0,France,FRA,2016,Rio de Janeiro,Handball,Handball Men's Handball,Silver
Igor Karai,M,27.0,Croatia,CRO,2016,Rio de Janeiro,Handball,Handball Men's Handball,None
mer Karaevli,M,38.0,Turkey,TUR,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",None
Hedvig Karakas,F,26.0,Hungary,HUN,2016,Rio de Janeiro,Judo,Judo Women's Lightweight,None
Aleksandar Karakaevi,M,40.0,Serbia,SRB,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,None
rem Karamete,F,23.0,Turkey,TUR,2016,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",None
Nezir Karap,M,22.0,Turkey,TUR,2016,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,None
Andranik Karapetyan,M,20.0,Armenia,ARM,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Middleweight,None
Bekir Karayel,M,34.0,Turkey,TUR,2016,Rio de Janeiro,Athletics,Athletics Men's Marathon,None
Sakina Karchaoui,F,20.0,France,FRA,2016,Rio de Janeiro,Football,Football Women's Football,None
Menatalla Karim Ahmad,F,20.0,Egypt,EGY,2016,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",None
Alireza Mohammad Karimimachiani,M,22.0,Iran,IRI,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",None
Elvina Khaydaryanovna Karimova,F,22.0,Russia,RUS,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Bronze
Andreas Pheobus Kariolou,M,33.0,Cyprus,CYP,2016,Rio de Janeiro,Sailing,Sailing Men's Windsurfer,None
Dmytro Mykolaiovych Kariuchenko,M,36.0,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",None
Dmytro Mykolaiovych Kariuchenko,M,36.0,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",None
Kristian Karlsson,M,24.0,Sweden,SWE,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,None
Kristian Karlsson,M,24.0,Sweden,SWE,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,None
Mattias Karlsson,M,24.0,Sweden,SWE,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,None
Bror Mikael Tobias Karlsson,M,35.0,Sweden,SWE,2016,Rio de Janeiro,Handball,Handball Men's Handball,None
Philip Enrique Perseus Karlstrm,M,26.0,Sweden,SWE,2016,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,None
Karma,F,26.0,Bhutan,BHU,2016,Rio de Janeiro,Archery,Archery Women's Individual,None
Dipa Karmakar,F,22.0,India,IND,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,None
Dipa Karmakar,F,22.0,India,IND,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,None
Dipa Karmakar,F,22.0,India,IND,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Horse Vault,None
Dipa Karmakar,F,22.0,India,IND,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,None
Dipa Karmakar,F,22.0,India,IND,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,None
Anna Olegovna Karnaukh,F,22.0,Russia,RUS,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Bronze
Deniss Karpak,M,30.0,Estonia,EST,2016,Rio de Janeiro,Sailing,Sailing Men's One Person Heavyweight Dinghy,None
Monika Karsch,F,33.0,Germany,GER,2016,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",None
Monika Karsch,F,33.0,Germany,GER,2016,Rio de Janeiro,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Silver
Elke Josselinne Karsten,F,21.0,Argentina,ARG,2016,Rio de Janeiro,Handball,Handball Women's Handball,None
Doszhan Nurbatyrovich Kartikov,M,27.0,Kazakhstan,KAZ,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",None
Niluka Karunaratne,M,31.0,Sri Lanka,SRI,2016,Rio de Janeiro,Badminton,Badminton Men's Singles,None
"\"Alexander \"\"Alex\"\" Karwoski\"",M,25.0,United States,USA,2016,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,None
Devery Karz,F,28.0,United States,USA,2016,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,None
Darya Sergeyevna Kasatkina,F,19.0,Russia,RUS,2016,Rio de Janeiro,Tennis,Tennis Women's Singles,None
Darya Sergeyevna Kasatkina,F,19.0,Russia-1,RUS,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles,None
Mohamad Kasem,M,22.0,Syria,SYR,2016,Rio de Janeiro,Judo,Judo Men's Lightweight,None
Yannick Kser,M,24.0,Switzerland,SUI,2016,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,None
Yannick Kser,M,24.0,Switzerland,SUI,2016,Rio de Janeiro,Swimming,Swimming Men's 200 metres Breaststroke,None
Rima Kashafutdinova,F,21.0,Kazakhstan,KAZ,2016,Rio de Janeiro,Athletics,Athletics Women's 100 metres,None
Rima Kashafutdinova,F,21.0,Kazakhstan,KAZ,2016,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,None
Inna Oleksandrivna Kashyna,F,24.0,Ukraine,UKR,2016,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,None
Oleksiy Serhiyovych Kasianov,M,30.0,Ukraine,UKR,2016,Rio de Janeiro,Athletics,Athletics Men's Decathlon,None
Orsolya Kas,F,27.0,Hungary,HUN,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,None
Michelle Plourde Kasold,F,29.0,United States,USA,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,None
Jon Kapar,M,24.0,Czech Republic,CZE,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",None
Romy Kasper,F,28.0,Germany,GER,2016,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",None
Anna Kasprzak,F,26.0,Denmark,DEN,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",None
Anna Kasprzak,F,26.0,Denmark,DEN,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",None
"\"Stephen \"\"Steve\"\" Kasprzyk\"",M,34.0,United States,USA,2016,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,None
Reem Mohamed Hussein El-Sayed Kassem,F,20.0,Egypt,EGY,2016,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,None
Denika Kassim,F,18.0,Comoros,COM,2016,Rio de Janeiro,Athletics,Athletics Women's 100 metres,None
Maxemillion Kassman,M,18.0,Papua New Guinea,PNG,2016,Rio de Janeiro,Taekwondo,Taekwondo Men's Featherweight,None
Samantha Kassman,F,32.0,Papua New Guinea,PNG,2016,Rio de Janeiro,Taekwondo,Taekwondo Women's Heavyweight,None
Albertina da Cruz Kassoma,F,20.0,Angola,ANG,2016,Rio de Janeiro,Handball,Handball Women's Handball,None
Shivani Kataria,F,18.0,India,IND,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,None
Vandana Katariya,F,24.0,India,IND,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,None
Shingo Katayama,M,43.0,Japan,JPN,2016,Rio de Janeiro,Golf,Golf Men's Individual,None
Kennedy Katende,M,31.0,Uganda,UGA,2016,Rio de Janeiro,Boxing,Boxing Men's Light-Heavyweight,None
Bra Katipolu,F,24.0,Turkey,TUR,2016,Rio de Janeiro,Judo,Judo Women's Half-Middleweight,None
Nobuya Kato,M,21.0,Japan,JPN,2016,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,None
Ryohei Kato,M,22.0,Japan,JPN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,None
Ryohei Kato,M,22.0,Japan,JPN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,Gold
Ryohei Kato,M,22.0,Japan,JPN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,None
Ryohei Kato,M,22.0,Japan,JPN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,None
Ryohei Kato,M,22.0,Japan,JPN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,None
Ryohei Kato,M,22.0,Japan,JPN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,None
Ryohei Kato,M,22.0,Japan,JPN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,None
Yurie Kato,F,29.0,Japan,JPN,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,None
David Katoatau,M,32.0,Kiribati,KIR,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Heavyweight,None
Khristos Katrantzis,M,24.0,Greece,GRE,2016,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,None
Thadius Katua,M,18.0,Papua New Guinea,PNG,2016,Rio de Janeiro,Boxing,Boxing Men's Lightweight,None
Joshua Katz,M,18.0,Australia,AUS,2016,Rio de Janeiro,Judo,Judo Men's Extra-Lightweight,None
Nathan Katz,M,21.0,Australia,AUS,2016,Rio de Janeiro,Judo,Judo Men's Half-Lightweight,None
Mynhardt Mbeumuna Kauanivi,M,32.0,Namibia,NAM,2016,Rio de Janeiro,Athletics,Athletics Men's Marathon,None
Khushbir Kaur,F,23.0,India,IND,2016,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,None
Manpreet Kaur,F,26.0,India,IND,2016,Rio de Janeiro,Athletics,Athletics Women's Shot Put,None
Navjot Kaur,F,21.0,India,IND,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,None
Fabian Raphael Kauter,M,30.0,Switzerland,SUI,2016,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",None
Fabian Raphael Kauter,M,30.0,Switzerland,SUI,2016,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",None
Peter Kauzer,M,32.0,Slovenia,SLO,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Silver
Antanas Kavaliauskas,M,31.0,Lithuania,LTU,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,None
Fergus Kavanagh,M,31.0,Australia,AUS,2016,Rio de Janeiro,Hockey,Hockey Men's Hockey,None
Vid Kavtinik,M,32.0,Slovenia,SLO,2016,Rio de Janeiro,Handball,Handball Men's Handball,None
Risako Kawai,F,21.0,Japan,JPN,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Middleweight, Freestyle",Gold
Sho Kawamoto,M,23.0,Japan,JPN,2016,Rio de Janeiro,Athletics,Athletics Men's 800 metres,None
Motomi Kawamura,F,20.0,Japan,JPN,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,None
Kaori Kawanaka,F,25.0,Japan,JPN,2016,Rio de Janeiro,Archery,Archery Women's Individual,None
Kaori Kawanaka,F,25.0,Japan,JPN,2016,Rio de Janeiro,Archery,Archery Women's Team,None
Radosaw Kawcki,M,24.0,Poland,POL,2016,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,None
Radosaw Kawcki,M,24.0,Poland,POL,2016,Rio de Janeiro,Swimming,Swimming Men's 200 metres Backstroke,None
Radosaw Kawcki,M,24.0,Poland,POL,2016,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,None
Ali (Stanley Kiprotich-) Kaya (Mukche-),M,22.0,Turkey,TUR,2016,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",None
Ali (Stanley Kiprotich-) Kaya (Mukche-),M,22.0,Turkey,TUR,2016,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",None
Aras (Amos-) Kaya (Kibitok-),M,22.0,Turkey,TUR,2016,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",None
Kvlcm Kaya Salman,F,24.0,Turkey,TUR,2016,Rio de Janeiro,Athletics,Athletics Women's Hammer Throw,None
Mustafa Kaya,M,24.0,Turkey,TUR,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Welterweight, Freestyle",None
zlem Kaya,F,26.0,Turkey,TUR,2016,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",None
Rza Kayaalp,M,26.0,Turkey,TUR,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Silver
Humphrey Kayange,M,34.0,Kenya,KEN,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,None
"\"Joseph \"\"Joe\"\" Kayes\"",M,25.0,Australia,AUS,2016,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,None
Martin Kaymer,M,31.0,Germany,GER,2016,Rio de Janeiro,Golf,Golf Men's Individual,None
Alican Kaynar,M,27.0,Turkey,TUR,2016,Rio de Janeiro,Sailing,Sailing Men's One Person Heavyweight Dinghy,None
Lyubomira Kazanova,F,20.0,Bulgaria,BUL,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
Kai Kazmirek,M,25.0,Germany,GER,2016,Rio de Janeiro,Athletics,Athletics Men's Decathlon,None
Kenta Kazuno,M,30.0,Japan,JPN,2016,Rio de Janeiro,Badminton,Badminton Mixed Doubles,None
Scott Keach,M,51.0,Australia,AUS,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",None
Scott Keach,M,51.0,Australia,AUS,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",None
Bryan Keane,M,35.0,Ireland,IRL,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,None
Erdin Kebap,M,23.0,Turkey,TUR,2016,Rio de Janeiro,Shooting,Shooting Men's Trap,None
Almat Kabdrashevich Kebispayev,M,28.0,Kazakhstan,KAZ,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",None
Zohir Kedache,M,30.0,Algeria,ALG,2016,Rio de Janeiro,Boxing,Boxing Men's Welterweight,None
Salim Keddar,M,22.0,Algeria,ALG,2016,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",None
Elizabeth Rose Keddell,F,22.0,New Zealand,NZL,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,None
Shaun Keeling,M,29.0,South Africa,RSA,2016,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,Silver
Maddison Keeney,F,20.0,Australia,AUS,2016,Rio de Janeiro,Diving,Diving Women's Springboard,None
Maddison Keeney,F,20.0,Australia,AUS,2016,Rio de Janeiro,Diving,Diving Women's Synchronized Springboard,Bronze
Marloes Keetels,F,23.0,Netherlands,NED,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,Silver
"\"Mebrahtom R. \"\"Meb\"\" Keflezighi\"",M,41.0,United States,USA,2016,Rio de Janeiro,Athletics,Athletics Men's Marathon,None
Sally Kehoe,F,29.0,Australia,AUS,2016,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,None
Makoura Keita,F,21.0,Guinea,GUI,2016,Rio de Janeiro,Athletics,Athletics Women's 100 metres,None
Tracy Keith-Matchitt,F,26.0,Cook Islands,COK,2016,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,None
Rosa Keleku Lukusa,F,21.0,Congo (Kinshasa),COD,2016,Rio de Janeiro,Taekwondo,Taekwondo Women's Flyweight,None
Pavel Kelemen,M,25.0,Czech Republic,CZE,2016,Rio de Janeiro,Cycling,Cycling Men's Sprint,None
Pavel Kelemen,M,25.0,Czech Republic,CZE,2016,Rio de Janeiro,Cycling,Cycling Men's Keirin,None
smail Kele,M,28.0,Turkey,TUR,2016,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",None
smail Kele,M,28.0,Turkey,TUR,2016,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",None
Elise Kellond-Knight,F,25.0,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,None
Kelly Silva dos Santos,F,36.0,Brazil,BRA,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,None
Ashley Kelly,F,25.0,British Virgin Islands,IVB,2016,Rio de Janeiro,Athletics,Athletics Women's 200 metres,None
"\"Joshua \"\"Josh\"\" Kelly\"",M,22.0,Great Britain,GBR,2016,Rio de Janeiro,Boxing,Boxing Men's Welterweight,None
Armandas Kelmelis,M,18.0,Lithuania,LTU,2016,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,None
Majlinda Kelmendi,F,25.0,Kosovo,KOS,2016,Rio de Janeiro,Judo,Judo Women's Half-Lightweight,Gold
Leyla Alev Kelter,F,25.0,United States,USA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,None
Ezekiel Kemboi Cheboi,M,34.0,Kenya,KEN,2016,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",None
Tabea Kemme,F,24.0,Germany,GER,2016,Rio de Janeiro,Football,Football Women's Football,Gold
Robbert Huib Kemperman,M,26.0,Netherlands,NED,2016,Rio de Janeiro,Hockey,Hockey Men's Hockey,None
Tams Kenderesi,M,19.0,Hungary,HUN,2016,Rio de Janeiro,Swimming,Swimming Men's 200 metres Butterfly,Bronze
Sam Kendricks,M,23.0,United States,USA,2016,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,Bronze
Ryad Qamar Al-Din Keniche,M,23.0,Algeria,ALG,2016,Rio de Janeiro,Football,Football Men's Football,None
Alanna Stephanie Kennedy,F,21.0,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,None
Alex Kennedy,M,23.0,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,None
Dylan Kennett,M,21.0,New Zealand,NZL,2016,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",None
Dylan Kennett,M,21.0,New Zealand,NZL,2016,Rio de Janeiro,Cycling,Cycling Men's Omnium,None
Jason Francis Kenny,M,28.0,Great Britain,GBR,2016,Rio de Janeiro,Cycling,Cycling Men's Sprint,Gold
Jason Francis Kenny,M,28.0,Great Britain,GBR,2016,Rio de Janeiro,Cycling,Cycling Men's Keirin,Gold
Jason Francis Kenny,M,28.0,Great Britain,GBR,2016,Rio de Janeiro,Cycling,Cycling Men's Team Sprint,Gold
Zokhid Kenyayev,M,24.0,Uzbekistan,UZB,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,None
Santino Kenyi,M,22.0,South Sudan,SSD,2016,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",None
Zhanarbek Salimbayevich Kenzheyev,M,30.0,Kyrgyzstan,KGZ,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",None
Angelique Kerber,F,28.0,Germany,GER,2016,Rio de Janeiro,Tennis,Tennis Women's Singles,Silver
Angelique Kerber,F,28.0,Germany-2,GER,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles,None
Alexandra Keresztesi,F,33.0,Argentina,ARG,2016,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",None
Samantha May Kerr,F,22.0,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,None
Isabel Kerschowski,F,28.0,Germany,GER,2016,Rio de Janeiro,Football,Football Women's Football,Gold
Ajna Evelin Ksely,F,14.0,Hungary,HUN,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,None
Ajna Evelin Ksely,F,14.0,Hungary,HUN,2016,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,None
Ajna Evelin Ksely,F,14.0,Hungary,HUN,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,None
Rita Keszthelyi,F,24.0,Hungary,HUN,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,None
Si Mohamed Ketbi,M,18.0,Belgium,BEL,2016,Rio de Janeiro,Taekwondo,Taekwondo Men's Flyweight,None
Georgy Vazhayevich Ketoyev,M,30.0,Armenia,ARM,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Freestyle",None
Danielle Merlyn Kettlewell,F,23.0,Australia,AUS,2016,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,None
Madison Keys,F,21.0,United States,USA,2016,Rio de Janeiro,Tennis,Tennis Women's Singles,None
Thembi Kgatlana,F,20.0,South Africa,RSA,2016,Rio de Janeiro,Football,Football Women's Football,None
Zelimkhan Khadjiev,M,22.0,France,FRA,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Freestyle",None
Ahmad Ibrahim Khalaf,M,24.0,Iraq,IRQ,2016,Rio de Janeiro,Football,Football Men's Football,None
Ibrahim Khalaf,M,30.0,Jordan,JOR,2016,Rio de Janeiro,Judo,Judo Men's Middleweight,None
