Name,Gender,Age,Country,NOC,Year,City,Sport,Event,Medal
Simone Heike Thomaschinski-Grer (-Zimmermann),F,30.0,Germany,GER,2000,Sydney,Hockey,Hockey Women's Hockey,None
Bronwyn Louise Thompson,F,27.0,Australia,AUS,2000,Sydney,Rowing,Rowing Women's Coxed Eights,None
Bronwyn Lee Thompson (-Chipperfield),F,22.0,Australia,AUS,2000,Sydney,Athletics,Athletics Women's Long Jump,None
"\"Christophe Lee \"\"Chris\"\" Thompson\"",M,21.0,United States,USA,2000,Sydney,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
"\"Jennifer Elisabeth \"\"Jenny\"\" Thompson (-Cumpelik)\"",F,27.0,United States,USA,2000,Sydney,Swimming,Swimming Women's 100 metres Freestyle,Bronze
"\"Jennifer Elisabeth \"\"Jenny\"\" Thompson (-Cumpelik)\"",F,27.0,United States,USA,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
"\"Jennifer Elisabeth \"\"Jenny\"\" Thompson (-Cumpelik)\"",F,27.0,United States,USA,2000,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
"\"Jennifer Elisabeth \"\"Jenny\"\" Thompson (-Cumpelik)\"",F,27.0,United States,USA,2000,Sydney,Swimming,Swimming Women's 100 metres Butterfly,None
"\"Jennifer Elisabeth \"\"Jenny\"\" Thompson (-Cumpelik)\"",F,27.0,United States,USA,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
Kemel Oneil Thompson,M,25.0,Jamaica,JAM,2000,Sydney,Athletics,Athletics Men's 400 metres Hurdles,None
Obadele Olutosin Thompson,M,24.0,Barbados,BAR,2000,Sydney,Athletics,Athletics Men's 100 metres,Bronze
Obadele Olutosin Thompson,M,24.0,Barbados,BAR,2000,Sydney,Athletics,Athletics Men's 200 metres,None
Lesley Allison Thompson-Willie,F,40.0,Canada,CAN,2000,Sydney,Rowing,Rowing Women's Coxed Eights,Bronze
Morten (-Arv) Thomsen,M,42.0,Denmark,DEN,2000,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Individual",None
Morten (-Arv) Thomsen,M,42.0,Denmark,DEN,2000,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Team",None
Brian David Thomson,M,43.0,New Zealand,NZL,2000,Sydney,Shooting,Shooting Men's Skeet,None
Glen Edward Thomson,M,27.0,New Zealand,NZL,2000,Sydney,Cycling,Cycling Men's Points Race,None
Kirsten Thomson,F,16.0,Australia,AUS,2000,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
Mary Elizabeth Thomson-King,F,39.0,Great Britain,GBR,2000,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",None
Pornchai Thongburan,M,26.0,Thailand,THA,2000,Sydney,Boxing,Boxing Men's Light-Middleweight,Bronze
Pawina Thongsuk,F,21.0,Thailand,THA,2000,Sydney,Weightlifting,Weightlifting Women's Light-Heavyweight,None
Colleen Thorburn-Smith,F,28.0,Canada,CAN,2000,Sydney,Softball,Softball Women's Softball,None
Thomas Anders Marcus Thorn (-Murray),M,29.0,Sweden,SWE,2000,Sydney,Taekwondo,Taekwondo Men's Heavyweight,None
Ian James Thorpe,M,17.0,Australia,AUS,2000,Sydney,Swimming,Swimming Men's 200 metres Freestyle,Silver
Ian James Thorpe,M,17.0,Australia,AUS,2000,Sydney,Swimming,Swimming Men's 400 metres Freestyle,Gold
Ian James Thorpe,M,17.0,Australia,AUS,2000,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
Ian James Thorpe,M,17.0,Australia,AUS,2000,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
Ian James Thorpe,M,17.0,Australia,AUS,2000,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
Pierre Roger Valdemar Thorsson,M,34.0,Sweden,SWE,2000,Sydney,Handball,Handball Men's Handball,Silver
Lijo David Thottan,M,26.0,India,IND,2000,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,None
Josia Thugwane,M,29.0,South Africa,RSA,2000,Sydney,Athletics,Athletics Men's Marathon,None
Saralee Thungthongkam,F,21.0,Thailand,THA,2000,Sydney,Badminton,Badminton Mixed Doubles,None
Saralee Thungthongkam,F,21.0,Thailand,THA,2000,Sydney,Badminton,Badminton Women's Doubles,None
Tian Jia,F,19.0,China-2,CHN,2000,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,None
Tian Liang,M,21.0,China,CHN,2000,Sydney,Diving,Diving Men's Platform,Gold
Tian Liang,M,21.0,China,CHN,2000,Sydney,Diving,Diving Men's Synchronized Platform,Silver
Jing Tian-Zrner,F,37.0,Germany,GER,2000,Sydney,Table Tennis,Table Tennis Women's Singles,None
Peter Tich,M,31.0,Slovakia,SVK,2000,Sydney,Athletics,Athletics Men's 50 kilometres Walk,None
"Susen Tiedtke (-Greene, -Dreekmann)",F,31.0,Germany,GER,2000,Sydney,Athletics,Athletics Women's Long Jump,None
Viorica Sndica igu,F,21.0,Romania,ROU,2000,Sydney,Athletics,Athletics Women's Long Jump,None
Viorica Sndica igu,F,21.0,Romania,ROU,2000,Sydney,Athletics,Athletics Women's Heptathlon,None
Khalid Tighazouine,M,23.0,Morocco,MAR,2000,Sydney,Athletics,Athletics Men's 800 metres,None
Laetitia Tignola,F,28.0,France,FRA,2000,Sydney,Judo,Judo Women's Half-Lightweight,None
Imre Tiidemann,M,29.0,Estonia,EST,2000,Sydney,Modern Pentathlon,Modern Pentathlon Men's Individual,None
Ville Johannes Tiisanoja,M,24.0,Finland,FIN,2000,Sydney,Athletics,Athletics Men's Shot Put,None
Ivan Grigoryevich Tikhon,M,24.0,Belarus,BLR,2000,Sydney,Athletics,Athletics Men's Hammer Throw,None
Felicia ilea-Moldovan,F,32.0,Romania,ROU,2000,Sydney,Athletics,Athletics Women's Javelin Throw,None
Stefano Maria Tilli,M,38.0,Italy,ITA,2000,Sydney,Athletics,Athletics Men's 100 metres,None
Sven Mikael Tillstrm,M,28.0,Sweden,SWE,2000,Sydney,Tennis,Tennis Men's Singles,None
Sven Mikael Tillstrm,M,28.0,Sweden,SWE,2000,Sydney,Tennis,Tennis Men's Doubles,None
Alice Jemeli Timbilil,F,17.0,Kenya,KEN,2000,Sydney,Athletics,"Athletics Women's 10,000 metres",None
Mindaugas Timinskas,M,26.0,Lithuania,LTU,2000,Sydney,Basketball,Basketball Men's Basketball,Bronze
Michele Margaret Timms,F,35.0,Australia,AUS,2000,Sydney,Basketball,Basketball Women's Basketball,Silver
Boriss Timofejevs,M,43.0,Latvia,LAT,2000,Sydney,Shooting,Shooting Men's Skeet,None
Serhiy Timokhov,M,28.0,Ukraine,UKR,2000,Sydney,Sailing,Sailing Mixed Three Person Keelboat,None
Svetlana Alekseyevna Timoshinina (Khokhlova-),F,27.0,Russia,RUS,2000,Sydney,Diving,Diving Women's Platform,None
Svetlana Alekseyevna Timoshinina (Khokhlova-),F,27.0,Russia,RUS,2000,Sydney,Diving,Diving Women's Synchronized Platform,None
Fiona Timu,F,30.0,New Zealand,NZL,2000,Sydney,Softball,Softball Women's Softball,None
Minarti Timur,F,32.0,Indonesia-1,INA,2000,Sydney,Badminton,Badminton Mixed Doubles,Silver
Vaios Tingas,M,21.0,Greece,GRE,2000,Sydney,Athletics,Athletics Men's Shot Put,None
Stuart Brian Tinney,M,35.0,Australia,AUS,2000,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
Jos Luis Tinoco Kipps,M,26.0,Guatemala,GUA,2000,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,None
Paola Tirados Snchez,F,20.0,Spain,ESP,2000,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,None
Dilip Kumar Tirkey,M,22.0,India,IND,2000,Sydney,Hockey,Hockey Men's Hockey,None
Anatoly Anatolyevich Tishchenko,M,30.0,Russia,RUS,2000,Sydney,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",None
Anatoly Anatolyevich Tishchenko,M,30.0,Russia,RUS,2000,Sydney,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",None
Olga Anatolyevna Tishchenko,F,27.0,Russia,RUS,2000,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",None
Yelizaveta Ivanovna Tishchenko,F,25.0,Russia,RUS,2000,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
Yelena Petrovna Tissina (-Annenko),F,23.0,Russia,RUS,2000,Sydney,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",None
Yelena Petrovna Tissina (-Annenko),F,23.0,Russia,RUS,2000,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",None
Natalie Lorraine Titcume,F,24.0,Australia,AUS,2000,Sydney,Softball,Softball Women's Softball,Bronze
Heidi Marie Tjugum (-Mrk-),F,27.0,Norway,NOR,2000,Sydney,Handball,Handball Women's Handball,Bronze
Yelena Anatolyevna Tkach,F,30.0,Russia,RUS,2000,Sydney,Shooting,Shooting Women's Trap,None
Yelena Anatolyevna Tkach,F,30.0,Russia,RUS,2000,Sydney,Shooting,Shooting Women's Double Trap,None
Aleksandr Tkachev,M,27.0,Kyrgyzstan,KGZ,2000,Sydney,Swimming,Swimming Men's 200 metres Breaststroke,None
Aleksandr Tkachev,M,27.0,Kyrgyzstan,KGZ,2000,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,None
Vadym Tkachuk,M,30.0,Ukraine,UKR,2000,Sydney,Modern Pentathlon,Modern Pentathlon Men's Individual,None
Tamerlan Ruslanovich Tmenov,M,23.0,Russia,RUS,2000,Sydney,Judo,Judo Men's Heavyweight,Bronze
To Rithya,M,32.0,Cambodia,CAM,2000,Sydney,Athletics,Athletics Men's Marathon,None
"\"Wai Lok \"\"William\"\" To\"",M,21.0,Hong Kong,HKG,2000,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,None
Marius Eugen Tob,M,32.0,Germany,GER,2000,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,None
Marius Eugen Tob,M,32.0,Germany,GER,2000,Sydney,Gymnastics,Gymnastics Men's Team All-Around,None
Marius Eugen Tob,M,32.0,Germany,GER,2000,Sydney,Gymnastics,Gymnastics Men's Horse Vault,None
Marius Eugen Tob,M,32.0,Germany,GER,2000,Sydney,Gymnastics,Gymnastics Men's Parallel Bars,None
Marius Eugen Tob,M,32.0,Germany,GER,2000,Sydney,Gymnastics,Gymnastics Men's Rings,None
Marius Eugen Tob,M,32.0,Germany,GER,2000,Sydney,Gymnastics,Gymnastics Men's Pommelled Horse,None
Tereza Tobiov,F,26.0,Czech Republic-2,CZE,2000,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,None
Roger Tobler,M,27.0,South Africa,RSA,2000,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,None
Yekaterina Tochenaya,F,19.0,Kyrgyzstan,KGZ,2000,Sydney,Swimming,Swimming Women's 50 metres Freestyle,None
Yekaterina Tochenaya,F,19.0,Kyrgyzstan,KGZ,2000,Sydney,Swimming,Swimming Women's 100 metres Freestyle,None
Yekaterina Tochenaya,F,19.0,Kyrgyzstan,KGZ,2000,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,None
Mark James Todd,M,44.0,New Zealand,NZL,2000,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze
Mark James Todd,M,44.0,New Zealand,NZL,2000,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",None
Paolo Tofoli,M,34.0,Italy,ITA,2000,Sydney,Volleyball,Volleyball Men's Volleyball,Bronze
Elisa Togut,F,22.0,Italy,ITA,2000,Sydney,Volleyball,Volleyball Women's Volleyball,None
Svetlana Tokayev,F,20.0,Israel,ISR,2000,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,None
Yelena Vasilyevna Tokun,F,26.0,Russia,RUS,2000,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
Tesfaye Tola,M,25.0,Ethiopia,ETH,2000,Sydney,Athletics,Athletics Men's Marathon,Bronze
Juan Pedro Toledo Domnguez,M,22.0,Mexico,MEX,2000,Sydney,Athletics,Athletics Men's 400 metres,None
"Benjamin Tolentino, Jr.",M,27.0,Philippines,PHI,2000,Sydney,Rowing,Rowing Men's Single Sculls,None
Krisztin Tlgyesi,M,25.0,Hungary,HUN,2000,Sydney,Judo,Judo Men's Half-Middleweight,None
"\"Pieter Jan \"\"Patrick\"\" Tolhoek\"",M,35.0,Netherlands,NED,2000,Sydney,Cycling,"Cycling Men's Mountainbike, Cross-Country",None
Irina Ivanovna Tolkunova,F,29.0,Russia,RUS,2000,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
Carolina Toll,F,27.0,Norway,NOR,2000,Sydney,Sailing,Sailing Women's Two Person Dinghy,None
Girma Tolla,M,24.0,Ethiopia,ETH,2000,Sydney,Athletics,"Athletics Men's 10,000 metres",None
Talida Tolnai,F,21.0,Romania,ROU,2000,Sydney,Handball,Handball Women's Handball,None
Svetlana Nikolayevna Tolstaya,F,29.0,Kazakhstan,KAZ,2000,Sydney,Athletics,Athletics Women's 20 kilometres Walk,None
Logan Maile Lei Tom,F,19.0,United States,USA,2000,Sydney,Volleyball,Volleyball Women's Volleyball,None
Sanda Toma (-Nicolae),F,30.0,Romania,ROU,2000,Sydney,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",None
Sanda Toma (-Nicolae),F,30.0,Romania,ROU,2000,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
Joan Tomas Roca,M,49.0,Andorra,AND,2000,Sydney,Shooting,Shooting Men's Trap,None
Sandro Tomas,M,27.0,Croatia,CRO,2000,Sydney,Swimming,Swimming Men's 400 metres Individual Medley,None
Dejan Tomaevi,M,27.0,Serbia and Montenegro,SCG,2000,Sydney,Basketball,Basketball Men's Basketball,None
Tatyana Ivanovna Tomashova,F,25.0,Russia,RUS,2000,Sydney,Athletics,"Athletics Women's 5,000 metres",None
Janek Tombak,M,24.0,Estonia,EST,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",None
Agnieszka Magdalena Tomczak,F,25.0,Poland,POL,2000,Sydney,Rowing,Rowing Women's Single Sculls,None
Nikola Tomekov-Brejchov,F,26.0,Czech Republic,CZE,2000,Sydney,Athletics,Athletics Women's Javelin Throw,None
James Bruce Tomkins,M,35.0,Australia,AUS,2000,Sydney,Rowing,Rowing Men's Coxless Pairs,Bronze
Lesley Tomlinson,F,40.0,Canada,CAN,2000,Sydney,Cycling,"Cycling Women's Mountainbike, Cross-Country",None
Toma Tomi,M,28.0,Slovenia,SLO,2000,Sydney,Handball,Handball Men's Handball,None
Sarah Tond,F,16.0,Burkina Faso,BUR,2000,Sydney,Athletics,Athletics Women's 100 metres,None
Amy Y. Tong,F,22.0,United States,USA,2000,Sydney,Judo,Judo Women's Half-Heavyweight,None
"\"Antonio \"\"Toni\"\" Velamazn Tejedor\"",M,23.0,Spain,ESP,2000,Sydney,Football,Football Men's Football,Silver
Tnu Tniste,M,33.0,Estonia,EST,2000,Sydney,Sailing,Sailing Men's Two Person Dinghy,None
Toomas Tniste,M,33.0,Estonia,EST,2000,Sydney,Sailing,Sailing Men's Two Person Dinghy,None
Pavel Sergeyevich Tonkov,M,31.0,Russia,RUS,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",None
Dominique Tonnerre,F,26.0,France,FRA,2000,Sydney,Basketball,Basketball Women's Basketball,None
Efstathios Topalidis,M,21.0,Greece,GRE,2000,Sydney,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",None
Dragutin Topi,M,29.0,Serbia and Montenegro,SCG,2000,Sydney,Athletics,Athletics Men's High Jump,None
"\"Johannes Augustinus Petrus \"\"Jan\"\" Tops\"",M,39.0,Netherlands,NED,2000,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Individual",None
"\"Johannes Augustinus Petrus \"\"Jan\"\" Tops\"",M,39.0,Netherlands,NED,2000,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Team",None
"\"George \"\"Gia\"\" Torchinava\"",M,26.0,Netherlands,NED,2000,Sydney,Wrestling,"Wrestling Men's Heavyweight, Freestyle",None
Therese Elisabeth Torgersson,F,24.0,Sweden,SWE,2000,Sydney,Sailing,Sailing Women's One Person Dinghy,None
Dmitry Nikolayevich Torgovanov,M,28.0,Russia,RUS,2000,Sydney,Handball,Handball Men's Handball,Gold
Michele Toriaco,M,30.0,Italy,ITA,2000,Sydney,Baseball,Baseball Men's Baseball,None
Segun Moses Toriola,M,25.0,Nigeria,NGR,2000,Sydney,Table Tennis,Table Tennis Men's Singles,None
Segun Moses Toriola,M,25.0,Nigeria,NGR,2000,Sydney,Table Tennis,Table Tennis Men's Doubles,None
Jane Trnqvist,F,25.0,Sweden,SWE,2000,Sydney,Football,Football Women's Football,None
Paula Veronika Trnqvist,F,36.0,Sweden,SWE,2000,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",None
Andrs Felipe Torres Vidal,M,25.0,Colombia,COL,2000,Sydney,Shooting,"Shooting Men's Running Target, 10 metres",None
"Dara Grace Torres (-Hoffman, -Minas)",F,33.0,United States,USA,2000,Sydney,Swimming,Swimming Women's 50 metres Freestyle,Bronze
"Dara Grace Torres (-Hoffman, -Minas)",F,33.0,United States,USA,2000,Sydney,Swimming,Swimming Women's 100 metres Freestyle,Bronze
"Dara Grace Torres (-Hoffman, -Minas)",F,33.0,United States,USA,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
"Dara Grace Torres (-Hoffman, -Minas)",F,33.0,United States,USA,2000,Sydney,Swimming,Swimming Women's 100 metres Butterfly,Bronze
"Dara Grace Torres (-Hoffman, -Minas)",F,33.0,United States,USA,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
Guillermo Alfredo Torres Rodrguez,M,41.0,Cuba,CUB,2000,Sydney,Shooting,Shooting Men's Skeet,None
Lionel Torrs,M,25.0,France,FRA,2000,Sydney,Archery,Archery Men's Individual,None
Lionel Torrs,M,25.0,France,FRA,2000,Sydney,Archery,Archery Men's Team,None
Manuel Guillermo Torres Gonzlez,M,43.0,Colombia,COL,2000,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Individual",None
Regla Radameris Torres Herrera,F,25.0,Cuba,CUB,2000,Sydney,Volleyball,Volleyball Women's Volleyball,Gold
Nataliya Vyacheslavovna Torshina-Alimzhanova,F,31.0,Kazakhstan,KAZ,2000,Sydney,Athletics,Athletics Women's 400 metres Hurdles,None
Krisztina Tth,F,26.0,Hungary,HUN,2000,Sydney,Table Tennis,Table Tennis Women's Singles,None
Krisztina Tth,F,26.0,Hungary,HUN,2000,Sydney,Table Tennis,Table Tennis Women's Doubles,None
Drissa Tou,M,27.0,Burkina Faso,BUR,2000,Sydney,Boxing,Boxing Men's Flyweight,None
Dika Loa Toua,F,16.0,Papua New Guinea,PNG,2000,Sydney,Weightlifting,Weightlifting Women's Flyweight,None
Cheikh Tidiane Tour,M,30.0,France,FRA,2000,Sydney,Athletics,Athletics Men's Long Jump,None
Sylla M'Mah Tour,F,21.0,Guinea,GUI,2000,Sydney,Athletics,Athletics Women's 100 metres,None
"\"Khuloud \"\"Loudy\"\" Tourky-Wiggins\"",F,21.0,Australia,AUS,2000,Sydney,Diving,Diving Women's Platform,None
"\"Khuloud \"\"Loudy\"\" Tourky-Wiggins\"",F,21.0,Australia,AUS,2000,Sydney,Diving,Diving Women's Synchronized Springboard,None
"\"Khuloud \"\"Loudy\"\" Tourky-Wiggins\"",F,21.0,Australia,AUS,2000,Sydney,Diving,Diving Women's Synchronized Platform,Bronze
Arnaud Pierre Armand Tournant,M,22.0,France,FRA,2000,Sydney,Cycling,"Cycling Men's 1,000 metres Time Trial",None
Arnaud Pierre Armand Tournant,M,22.0,France,FRA,2000,Sydney,Cycling,Cycling Men's Team Sprint,Gold
Pascal Andr Jean Touron,M,27.0,France,FRA,2000,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
Yvonne Natalie Tousek,F,20.0,Canada,CAN,2000,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,None
Yvonne Natalie Tousek,F,20.0,Canada,CAN,2000,Sydney,Gymnastics,Gymnastics Women's Team All-Around,None
Yvonne Natalie Tousek,F,20.0,Canada,CAN,2000,Sydney,Gymnastics,Gymnastics Women's Floor Exercise,None
Yvonne Natalie Tousek,F,20.0,Canada,CAN,2000,Sydney,Gymnastics,Gymnastics Women's Horse Vault,None
Yvonne Natalie Tousek,F,20.0,Canada,CAN,2000,Sydney,Gymnastics,Gymnastics Women's Uneven Bars,None
Yvonne Natalie Tousek,F,20.0,Canada,CAN,2000,Sydney,Gymnastics,Gymnastics Women's Balance Beam,None
Daphne Touw,F,30.0,Netherlands,NED,2000,Sydney,Hockey,Hockey Women's Hockey,Bronze
Damien Michel Touya,M,25.0,France,FRA,2000,Sydney,Fencing,"Fencing Men's Sabre, Individual",None
Damien Michel Touya,M,25.0,France,FRA,2000,Sydney,Fencing,"Fencing Men's Sabre, Team",Silver
Nicolas Jean Denis Touzaint,M,20.0,France,FRA,2000,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",None
Julie Gail Towers (-Richardson),F,23.0,Australia,AUS,2000,Sydney,Hockey,Hockey Women's Hockey,Gold
Gearid Towey,M,23.0,Ireland,IRL,2000,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,None
Helen Townsend,F,31.0,New Zealand,NZL,2000,Sydney,Softball,Softball Women's Softball,None
Sean Lanier Townsend,M,21.0,United States,USA,2000,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,None
Sean Lanier Townsend,M,21.0,United States,USA,2000,Sydney,Gymnastics,Gymnastics Men's Team All-Around,None
Sean Lanier Townsend,M,21.0,United States,USA,2000,Sydney,Gymnastics,Gymnastics Men's Floor Exercise,None
Sean Lanier Townsend,M,21.0,United States,USA,2000,Sydney,Gymnastics,Gymnastics Men's Horse Vault,None
Sean Lanier Townsend,M,21.0,United States,USA,2000,Sydney,Gymnastics,Gymnastics Men's Parallel Bars,None
Sean Lanier Townsend,M,21.0,United States,USA,2000,Sydney,Gymnastics,Gymnastics Men's Horizontal Bar,None
Anne Tnnessen,F,26.0,Norway,NOR,2000,Sydney,Football,Football Women's Football,Gold
Dariusz Trafas,M,28.0,Poland,POL,2000,Sydney,Athletics,Athletics Men's Javelin Throw,None
Andrew John Train,M,36.0,Great Britain,GBR,2000,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",None
Andrew John Train,M,36.0,Great Britain,GBR,2000,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",None
"\"Stephen David \"\"Steve\"\" Train\"",M,38.0,Great Britain,GBR,2000,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",None
"\"Stephen David \"\"Steve\"\" Train\"",M,38.0,Great Britain,GBR,2000,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",None
Stphane Andr Michel Traineau,M,33.0,France,FRA,2000,Sydney,Judo,Judo Men's Half-Heavyweight,Bronze
Nesria Traki,F,28.0,Tunisia,TUN,2000,Sydney,Judo,Judo Women's Middleweight,None
Terrence R. Trammell,M,21.0,United States,USA,2000,Sydney,Athletics,Athletics Men's 110 metres Hurdles,Silver
Trn Hiu Ngn,F,26.0,Vietnam,VIE,2000,Sydney,Taekwondo,Taekwondo Women's Featherweight,Silver
Marina Yevgenyevna Trandenkova (Krivosheina-),F,33.0,Russia,RUS,2000,Sydney,Athletics,Athletics Women's 100 metres,None
Marina Yevgenyevna Trandenkova (Krivosheina-),F,33.0,Russia,RUS,2000,Sydney,Athletics,Athletics Women's 200 metres,None
Marina Yevgenyevna Trandenkova (Krivosheina-),F,33.0,Russia,RUS,2000,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,None
Monica Joan Tranel Michini,F,34.0,United States,USA,2000,Sydney,Rowing,Rowing Women's Single Sculls,None
Torsten Tranum-Jensen (-Rmer),M,21.0,Denmark,DEN,2000,Sydney,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",None
"\"Stephen Patrick \"\"Steve\"\" Trapmore\"",M,25.0,Great Britain,GBR,2000,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
Olga Sergeyevna Tratsevskaya,F,25.0,Belarus,BLR,2000,Sydney,Rowing,Rowing Women's Coxed Eights,None
Christine S.  Traurig,F,43.0,United States,USA,2000,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Individual",None
Christine S.  Traurig,F,43.0,United States,USA,2000,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
Denis Trautmann,M,28.0,Germany,GER,2000,Sydney,Athletics,Athletics Men's 50 kilometres Walk,None
Mike Trautmann,M,26.0,Germany,GER,2000,Sydney,Athletics,Athletics Men's 50 kilometres Walk,None
Petar Trbojevi,M,27.0,Serbia and Montenegro,SCG,2000,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
Laura Trefiletti,F,15.0,Italy,ITA,2000,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,None
Laura Trefiletti,F,15.0,Italy,ITA,2000,Sydney,Gymnastics,Gymnastics Women's Team All-Around,None
Laura Trefiletti,F,15.0,Italy,ITA,2000,Sydney,Gymnastics,Gymnastics Women's Uneven Bars,None
Christine Mary Trefry,F,45.0,Australia,AUS,2000,Sydney,Shooting,"Shooting Women's Sporting Pistol, 25 metres",None
Maria Tregubov,F,16.0,Moldova,MDA,2000,Sydney,Swimming,Swimming Women's 50 metres Freestyle,None
Valentyna Trehub,F,22.0,Ukraine,UKR,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,None
Valentyna Trehub,F,22.0,Ukraine,UKR,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,None
Michelle Tremelling,F,31.0,Australia,AUS,2000,Sydney,Archery,Archery Women's Individual,None
Michelle Tremelling,F,31.0,Australia,AUS,2000,Sydney,Archery,Archery Women's Team,None
Milena Grigorova Trendafilova,F,30.0,Bulgaria,BUL,2000,Sydney,Weightlifting,Weightlifting Women's Light-Heavyweight,None
Daniel Trenton,M,23.0,Australia,AUS,2000,Sydney,Taekwondo,Taekwondo Men's Heavyweight,Silver
Ivn Trevejo Prez,M,29.0,Cuba,CUB,2000,Sydney,Fencing,"Fencing Men's epee, Individual",None
Ivn Trevejo Prez,M,29.0,Cuba,CUB,2000,Sydney,Fencing,"Fencing Men's epee, Team",Bronze
Alison Jane Trickey,F,25.0,Great Britain,GBR,2000,Sydney,Rowing,Rowing Women's Coxed Eights,None
Gabriel Trifu,M,25.0,Romania,ROU,2000,Sydney,Tennis,Tennis Men's Doubles,None
Giovanna Trillini,F,30.0,Italy,ITA,2000,Sydney,Fencing,"Fencing Women's Foil, Individual",Bronze
Giovanna Trillini,F,30.0,Italy,ITA,2000,Sydney,Fencing,"Fencing Women's Foil, Team",Gold
Andrew Lawrence Trim,M,31.0,Australia,AUS,2000,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver
Ibtissem Trimch,F,18.0,Tunisia,TUN,2000,Sydney,Rowing,Rowing Women's Single Sculls,None
Filomena Jos Trindade,F,28.0,Angola,ANG,2000,Sydney,Handball,Handball Women's Handball,None
"\"Konstantinos \"\"Kostas\"\" Tringonis\"",M,30.0,Greece,GRE,2000,Sydney,Sailing,Sailing Men's Two Person Dinghy,None
Sangita Tripathi,F,32.0,France,FRA,2000,Sydney,Fencing,"Fencing Women's epee, Individual",None
