Name,Gender,Age,Country,NOC,Year,City,Sport,Event,Medal
SCHUERMANS Jens,M,28.0,Belgium,BEL,2020,Tokyo,Cycling Mountain Bike,Men's Cross-country,None
SCHULTE Marvin,M,22.0,Germany,GER,2020,Tokyo,Athletics,Men's 4 x 100m Relay Team,None
SCHULTZ Samantha,F,29.0,United States,USA,2020,Tokyo,Modern Pentathlon,Women's Individual,None
SCHULTZE Daniela,F,30.0,Germany,GER,2020,Tokyo,Rowing,Women's Quadruple Sculls Team,None
SCHULZ German,M,27.0,Argentina,ARG,2020,Tokyo,Rugby Sevens,Men Team,Bronze
SCHULZE Karl,M,33.0,Germany,GER,2020,Tokyo,Rowing,Men's Quadruple Sculls Team,None
SCHUMACH Christian,M,39.0,Austria,AUT,2020,Tokyo,Equestrian,Dressage Team,None
SCHUMACH Christian,M,39.0,Austria,AUT,2020,Tokyo,Equestrian,Dressage Individual,None
SCHUMANN Damien,M,33.0,Australia,AUS,2020,Tokyo,Beach Volleyball,Men Team,None
SCHURTER Nino,M,35.0,Switzerland,SUI,2020,Tokyo,Cycling Mountain Bike,Men's Cross-country,None
SCHUT-KERY Sabine,F,52.0,United States,USA,2020,Tokyo,Equestrian,Dressage Team,Silver
SCHUT-KERY Sabine,F,52.0,United States,USA,2020,Tokyo,Equestrian,Dressage Individual,None
SCHUTZMEIER Maria Victoria,F,21.0,Nicaragua,NCA,2020,Tokyo,Swimming,Women's 100m Freestyle,None
SCHUURMAN Glenn,M,30.0,Netherlands,NED,2020,Tokyo,Hockey,Men Team,None
SCHUURS Demi,F,28.0,Netherlands,NED,2020,Tokyo,Tennis,Women's Doubles Team,None
SCHWAB Corinna,F,22.0,Germany,GER,2020,Tokyo,Athletics,Women's 400m,None
SCHWAB Corinna,F,22.0,Germany,GER,2020,Tokyo,Athletics,Women's 4 x 400m Relay Team,None
SCHWAB Corinna,F,22.0,Germany,GER,2020,Tokyo,Athletics,4 x 400m Relay Mixed Team,None
SCHWAB Matthias,M,26.0,Austria,AUT,2020,Tokyo,Golf,Men's Individual Stroke Play,None
SCHWANDKE Tristan,M,29.0,Germany,GER,2020,Tokyo,Athletics,Men's Hammer Throw,None
SCHWANITZ Christina,F,35.0,Germany,GER,2020,Tokyo,Athletics,Women's Shot Put,None
SCHWARTZMAN Diego,M,28.0,Argentina,ARG,2020,Tokyo,Tennis,Men's Singles,None
SCHWARTZMAN Diego,M,28.0,Argentina,ARG,2020,Tokyo,Tennis,Men's Doubles Team,None
SCHWARZ Bram,M,23.0,Netherlands,NED,2020,Tokyo,Rowing,Men's Eight Team,None
SCHWARZ Charline,F,20.0,Germany,GER,2020,Tokyo,Archery,Women's Individual,None
SCHWARZ Charline,F,20.0,Germany,GER,2020,Tokyo,Archery,Women's Team,Bronze
SCHWARZ Viktoria,F,36.0,Austria,AUT,2020,Tokyo,Canoe Sprint,Women's Kayak Single 500m,None
SCHWARZ Viktoria,F,36.0,Austria,AUT,2020,Tokyo,Canoe Sprint,Women's Kayak Double 500m Team,None
SCHWEINER David,M,27.0,Czech Republic,CZE,2020,Tokyo,Beach Volleyball,Men Team,None
SCHWEIZER Karissa,F,25.0,United States,USA,2020,Tokyo,Athletics,Women's 5000m,None
SCHWEIZER Karissa,F,25.0,United States,USA,2020,Tokyo,Athletics,"Women's 10,000m",None
SCHWEIZER Lisa Marie,F,26.0,Germany,GER,2020,Tokyo,Weightlifting,Women's 64kg,None
SCHWENDINGER Raphael,M,23.0,Liechtenstein,LIE,2020,Tokyo,Judo,Men -90 kg,None
SCHWINGENSCHLOGL Fabian,M,29.0,Germany,GER,2020,Tokyo,Swimming,Men's 100m Breaststroke,None
SCHWINGENSCHLOGL Fabian,M,29.0,Germany,GER,2020,Tokyo,Swimming,Mixed 4 x 100m Medley Relay Team,None
SCICLUNA Carla,F,20.0,Malta,MLT,2020,Tokyo,Athletics,Women's 100m,None
SCLABAS Delia,F,20.0,Switzerland,SUI,2020,Tokyo,Athletics,Women's 800m,None
SCLATER Ryan Joseph,M,27.0,Canada,CAN,2020,Tokyo,Volleyball,Men Team,None
SCOCCIMARRO Giovanna,F,23.0,Germany,GER,2020,Tokyo,Judo,Women -70 kg,None
SCOCCIMARRO Giovanna,F,23.0,Germany,GER,2020,Tokyo,Judo,Mixed Team,Bronze
SCOLA Luis,M,41.0,Argentina,ARG,2020,Tokyo,Basketball,Men Team,None
SCOTCH Leungo,M,25.0,Botswana,BOT,2020,Tokyo,Athletics,Men's 4 x 400m Relay Team,Bronze
SCOTT Desiree,F,34.0,Canada,CAN,2020,Tokyo,Football,Women Team,Gold
SCOTT Dominique,F,29.0,South Africa,RSA,2020,Tokyo,Athletics,Women's 5000m,None
SCOTT Dominique,F,29.0,South Africa,RSA,2020,Tokyo,Athletics,"Women's 10,000m",None
SCOTT Donald,M,29.0,United States,USA,2020,Tokyo,Athletics,Men's Triple Jump,None
SCOTT Duncan,M,24.0,Great Britain,GBR,2020,Tokyo,Swimming,Men's 200m Freestyle,Silver
SCOTT Duncan,M,24.0,Great Britain,GBR,2020,Tokyo,Swimming,Men's 200m Individual Medley,Silver
SCOTT Duncan,M,24.0,Great Britain,GBR,2020,Tokyo,Swimming,Men's 4 x 200m Freestyle Relay Team,Gold
SCOTT Duncan,M,24.0,Great Britain,GBR,2020,Tokyo,Swimming,Men's 4 x 100m Medley Relay Team,Silver
SCOTT Giles,M,34.0,Great Britain,GBR,2020,Tokyo,Sailing,Men's One Person Dinghy (Heavyweight) - Finn,Gold
SCOTT Hannah,F,22.0,Great Britain,GBR,2020,Tokyo,Rowing,Women's Quadruple Sculls Team,None
SCOTT Jill,F,34.0,Great Britain,GBR,2020,Tokyo,Football,Women Team,None
SCOTT Marc,M,27.0,Great Britain,GBR,2020,Tokyo,Athletics,Men's 5000m,None
SCOTT Marc,M,27.0,Great Britain,GBR,2020,Tokyo,Athletics,"Men's 10,000m",None
SCOTT Thomas,M,31.0,United States,USA,2020,Tokyo,Karate,Men's Kumite -75kg,None
SCOTTI Edoardo,M,21.0,Italy,ITA,2020,Tokyo,Athletics,Men's 400m,None
SCOTTI Edoardo,M,21.0,Italy,ITA,2020,Tokyo,Athletics,Men's 4 x 400m Relay Team,None
SCOTTI Edoardo,M,21.0,Italy,ITA,2020,Tokyo,Athletics,4 x 400m Relay Mixed Team,None
SCOTT-LEGENDRE Victoria,F,32.0,South Africa,RSA,2020,Tokyo,Equestrian,Eventing Individual,None
SCULLION Stephen,M,32.0,Ireland,IRL,2020,Tokyo,Athletics,Men's Marathon,None
SCVORTOV Victor,M,33.0,United Arab Emirates,UAE,2020,Tokyo,Judo,Men -73 kg,None
SEARLE Jamie,M,20.0,New Zealand,NZL,2020,Tokyo,Football,Men Team,None
SEAWARD Kevin,M,37.0,Ireland,IRL,2020,Tokyo,Athletics,Men's Marathon,None
SEBASTIAN Julia,F,27.0,Argentina,ARG,2020,Tokyo,Swimming,Women's 100m Breaststroke,None
SEBASTIAN Julia,F,27.0,Argentina,ARG,2020,Tokyo,Swimming,Women's 200m Breaststroke,None
SEBESI Lili,F,29.0,France,FRA,2020,Tokyo,Sailing,Women's Skiff - 49er  Team,None
SEBESTYEN Dalma,F,24.0,Hungary,HUN,2020,Tokyo,Swimming,Women's 100m Butterfly,None
SEBESTYEN Dalma,F,24.0,Hungary,HUN,2020,Tokyo,Swimming,Women's 200m Individual Medley,None
SEBIC Milenko,M,36.0,Serbia,SRB,2020,Tokyo,Shooting,10m Air Rifle Men,None
SEBIC Milenko,M,36.0,Serbia,SRB,2020,Tokyo,Shooting,50m Rifle 3 Positions Men,Bronze
SEBIC Milenko,M,36.0,Serbia,SRB,2020,Tokyo,Shooting,10m Air Rifle Mixed Team,None
SECCAFIEN Andrea,F,30.0,Canada,CAN,2020,Tokyo,Athletics,Women's 5000m,None
SECCAFIEN Andrea,F,30.0,Canada,CAN,2020,Tokyo,Athletics,"Women's 10,000m",None
SECHSER Michelle,F,34.0,United States,USA,2020,Tokyo,Rowing,Lightweight Women's Double Sculls Team,None
SEDAGHAT Mahyar,M,25.0,Iran,IRI,2020,Tokyo,Shooting,10m Air Rifle Men,None
SEDAGHAT Mahyar,M,25.0,Iran,IRI,2020,Tokyo,Shooting,50m Rifle 3 Positions Men,None
SEDAGHAT Mahyar,M,25.0,Iran,IRI,2020,Tokyo,Shooting,10m Air Rifle Mixed Team,None
SEDDON Zak,M,27.0,Great Britain,GBR,2020,Tokyo,Athletics,Men's 3000m Steeplechase,None
SEDIQI Abdullah,M,24.0,Refugee Olympic Team,EOR,2020,Tokyo,Taekwondo,Men -68kg,None
SEDNEY Naomi,F,26.0,Netherlands,NED,2020,Tokyo,Athletics,Women's 4 x 100m Relay Team,None
SEDNEY Zoe,F,19.0,Netherlands,NED,2020,Tokyo,Athletics,Women's 100m Hurdles,None
SEDOYKINA Anna,F,37.0,Russia,ROC,2020,Tokyo,Handball,Women Team,Silver
SEEBOHM Emily,F,29.0,Australia,AUS,2020,Tokyo,Swimming,Women's 100m Backstroke,None
SEEBOHM Emily,F,29.0,Australia,AUS,2020,Tokyo,Swimming,Women's 200m Backstroke,Bronze
SEEBOHM Emily,F,29.0,Australia,AUS,2020,Tokyo,Swimming,Women's 4 x 100m Medley Relay Team,Gold
SEELIGER Bjoern,M,21.0,Sweden,SWE,2020,Tokyo,Swimming,Men's 50m Freestyle,None
SEEMA Seema,F,28.0,India,IND,2020,Tokyo,Wrestling,Women's Freestyle 50kg,None
SEEMANOVA Barbora,F,21.0,Czech Republic,CZE,2020,Tokyo,Swimming,Women's 50m Freestyle,None
SEEMANOVA Barbora,F,21.0,Czech Republic,CZE,2020,Tokyo,Swimming,Women's 100m Freestyle,None
SEEMANOVA Barbora,F,21.0,Czech Republic,CZE,2020,Tokyo,Swimming,Women's 200m Freestyle,None
SEEMANOVA Barbora,F,21.0,Czech Republic,CZE,2020,Tokyo,Swimming,Women's 4 x 100m Freestyle Relay Team,None
SEERANE Celia Beatrice,F,31.0,South Africa,RSA,2020,Tokyo,Hockey,Women Team,None
SEESONDEE Sudaporn,F,29.0,Thailand,THA,2020,Tokyo,Boxing,Women's Light (57-60kg),Bronze
SEFER Antonio,M,21.0,Romania,ROU,2020,Tokyo,Football,Men Team,None
SEFL Jan,M,31.0,Czech Republic,CZE,2020,Tokyo,Swimming,Men's 100m Butterfly,None
SEGAWA Kazumasa,M,31.0,Japan,JPN,2020,Tokyo,Sailing,Men's One Person Dinghy (Heavyweight) - Finn,None
SEGAWA Maho,F,25.0,Japan,JPN,2020,Tokyo,Hockey,Women Team,None
SEGEL Janja,F,20.0,Slovenia,SLO,2020,Tokyo,Swimming,Women's 100m Freestyle,None
SEGEL Janja,F,20.0,Slovenia,SLO,2020,Tokyo,Swimming,Women's 200m Freestyle,None
SEGER Caroline,F,36.0,Sweden,SWE,2020,Tokyo,Football,Women Team,Silver
SEGUEL Clemente,M,21.0,Chile,CHI,2020,Tokyo,Sailing,Men's One Person Dinghy - Laser,None
SEHNAL Ondrej,M,23.0,Czech Republic,CZE,2020,Tokyo,Basketball,Men Team,None
SEIDEL Marvin,M,25.0,Germany,GER,2020,Tokyo,Badminton,Men's Doubles Team,None
SEIDEL Molly,F,27.0,United States,USA,2020,Tokyo,Athletics,Women's Marathon,Bronze
SEIDEMANN Melissa,F,31.0,United States,USA,2020,Tokyo,Water Polo,Women Team,Gold
SEIDL Sebastian,M,31.0,Germany,GER,2020,Tokyo,Judo,Men -66 kg,None
SEIDL Sebastian,M,31.0,Germany,GER,2020,Tokyo,Judo,Mixed Team,Bronze
SEIDLER Phillip,M,23.0,Namibia,NAM,2020,Tokyo,Marathon Swimming,Men's 10km,None
SEIFERT Bernhard,M,28.0,Germany,GER,2020,Tokyo,Athletics,Men's Javelin Throw,None
SEILER Nathaniel,M,25.0,Germany,GER,2020,Tokyo,Athletics,Men's 50km Race Walk,None
SEINEN Cheryl,F,26.0,Netherlands,NED,2020,Tokyo,Badminton,Women's Doubles Team,None
SEITZ Elisabeth,F,27.0,Germany,GER,2020,Tokyo,Artistic Gymnastics,Women's All-Around,None
SEITZ Elisabeth,F,27.0,Germany,GER,2020,Tokyo,Artistic Gymnastics,Women's Vault,None
SEITZ Elisabeth,F,27.0,Germany,GER,2020,Tokyo,Artistic Gymnastics,Women's Uneven Bars,None
SEITZ Elisabeth,F,27.0,Germany,GER,2020,Tokyo,Artistic Gymnastics,Women's Balance Beam,None
SEITZ Elisabeth,F,27.0,Germany,GER,2020,Tokyo,Artistic Gymnastics,Women's Floor Exercise,None
SEITZ Elisabeth,F,27.0,Germany,GER,2020,Tokyo,Artistic Gymnastics,Women's Team,None
SEJANES Fabian,M,51.0,Argentina,ARG,2020,Tokyo,Equestrian,Jumping Team,None
SEJANES Fabian,M,51.0,Argentina,ARG,2020,Tokyo,Equestrian,Jumping Individual,None
SEKAR Dhanalakshmi,F,23.0,India,IND,2020,Tokyo,Athletics,4 x 400m Relay Mixed,None
SEKI Kaiya,M,21.0,Japan,JPN,2020,Tokyo,Swimming,Men's 4 x 100m Freestyle Relay Team,None
SEKITA Masahiro,M,27.0,Japan,JPN,2020,Tokyo,Volleyball,Men Team,None
SEKO Ayumu,M,21.0,Japan,JPN,2020,Tokyo,Football,Men Team,None
SELIM Malak,F,18.0,Egypt,EGY,2020,Tokyo,Rhythmic Gymnastics,Group All-Around Team,None
SELISHKA Miglena Georgieva,F,25.0,Bulgaria,BUL,2020,Tokyo,Wrestling,Women's Freestyle 50kg,None
SELISKAR Andrew,M,24.0,United States,USA,2020,Tokyo,Swimming,Men's 4 x 200m Freestyle Relay Team,None
SELLA RODRIGUEZ Eldric,M,24.0,Refugee Olympic Team,EOR,2020,Tokyo,Boxing,Men's Middle (69-75kg),None
SELMAN Manuel,M,32.0,Chile,CHI,2020,Tokyo,Surfing,Men,None
SELMON Kenneth,M,24.0,United States,USA,2020,Tokyo,Athletics,Men's 400m Hurdles,None
SELVON Kai,F,29.0,Trinidad and Tobago,TTO,2020,Tokyo,Athletics,Women's 4 x 100m Relay Team,None
SEMBER Cindy,F,27.0,Great Britain,GBR,2020,Tokyo,Athletics,Women's 100m Hurdles,None
SEMBERG Abishag,F,19.0,Israel,ISR,2020,Tokyo,Taekwondo,Women -49kg,Bronze
SEMCIUC Mugurel Vasile,M,23.0,Romania,ROU,2020,Tokyo,Rowing,Men's Four Team,Silver
SEMENIUK Kamil,M,25.0,Poland,POL,2020,Tokyo,Volleyball,Men Team,None
SEMENOV Konstantin,M,32.0,Russia,ROC,2020,Tokyo,Beach Volleyball,Men Team,None
SEMENOV Sergei,M,25.0,Russia,ROC,2020,Tokyo,Wrestling,Men's Greco-Roman 130kg,Bronze
SEMENOVA Nataliya,F,39.0,Ukraine,UKR,2020,Tokyo,Athletics,Women's Discus Throw,None
SEMERARO Silvia,F,25.0,Italy,ITA,2020,Tokyo,Karate,Women's Kumite +61kg,None
SEMIANOVA Daria,F,18.0,Russia,ROC,2020,Tokyo,Shooting,Trap Women,None
SEMIANOVA Daria,F,18.0,Russia,ROC,2020,Tokyo,Shooting,Trap Mixed Team,None
SEMYONOVA Darya,F,19.0,Turkmenistan,TKM,2020,Tokyo,Swimming,Women's 100m Breaststroke,None
SEN Anna,F,30.0,Russia,ROC,2020,Tokyo,Handball,Women Team,Silver
SENA Erica,F,36.0,Brazil,BRA,2020,Tokyo,Athletics,Women's 20km Race Walk,None
SENGA Koudai,M,28.0,Japan,JPN,2020,Tokyo,Baseball/Softball,Baseball Team,Gold
SENODUNCU Sahin,M,27.0,Turkey,TUR,2020,Tokyo,Athletics,Men's 20km Race Walk,None
SENOGLU Tugba,F,23.0,Turkey,TUR,2020,Tokyo,Volleyball,Women Team,None
SENTURK Gulkader,F,25.0,Turkey,TUR,2020,Tokyo,Judo,Women -48 kg,None
SEO Chaehyun,F,17.0,South Korea,KOR,2020,Tokyo,Sport Climbing,Women's Combined,None
SEO Jiyeon,F,28.0,South Korea,KOR,2020,Tokyo,Fencing,Women's Sabre Team,Bronze
SEO Seungjae,M,23.0,South Korea,KOR,2020,Tokyo,Badminton,Men's Doubles Team,None
SEO Seungjae,M,23.0,South Korea,KOR,2020,Tokyo,Badminton,Mixed Doubles Team,None
SEOL Youngwoo,M,22.0,South Korea,KOR,2020,Tokyo,Football,Men Team,None
SEPULVEDA Eduardo,M,30.0,Argentina,ARG,2020,Tokyo,Cycling Road,Men's Road Race,None
SERBIN Oleh,M,19.0,Ukraine,UKR,2020,Tokyo,Diving,Men's Synchronised 10m Platform Team,None
SERCIEN UGOLIN Oceane,F,23.0,France,FRA,2020,Tokyo,Handball,Women Team,Gold
SEREDA Oleksii,M,15.0,Ukraine,UKR,2020,Tokyo,Diving,Men's 10m Platform,None
SEREDA Oleksii,M,15.0,Ukraine,UKR,2020,Tokyo,Diving,Men's Synchronised 10m Platform Team,None
SEREDINA Kristina,F,26.0,Russia,ROC,2020,Tokyo,Rugby Sevens,Women Team,None
SERGEEV Aleksandr,M,27.0,Russia,ROC,2020,Tokyo,Canoe Sprint,Men's Kayak Four 500m Team,None
SERGEYEVA Natalya,F,45.0,Kazakhstan,KAZ,2020,Tokyo,Canoe Sprint,Women's Kayak Single 200m,None
SERGEYEVA Natalya,F,45.0,Kazakhstan,KAZ,2020,Tokyo,Canoe Sprint,Women's Kayak Single 500m,None
SERIKZHANOV Yerlan,M,26.0,Kazakhstan,KAZ,2020,Tokyo,Judo,Men -66 kg,None
SERKSNIENE Agne,F,33.0,Lithuania,LTU,2020,Tokyo,Athletics,Women's 400m,None
SEROGINA Anita,F,31.0,Ukraine,UKR,2020,Tokyo,Karate,Women's Kumite -61kg,None
SERU Jose,M,30.0,Japan,JPN,2020,Tokyo,Rugby Sevens,Men Team,None
SERZHANTOVA Alena,F,23.0,Russia,ROC,2020,Tokyo,Water Polo,Women Team,None
SETIAWAN Hendra,M,36.0,Indonesia,INA,2020,Tokyo,Badminton,Men's Doubles Team,None
SETIN SARTORI Murilo,M,19.0,Brazil,BRA,2020,Tokyo,Swimming,Men's 200m Freestyle,None
SETIN SARTORI Murilo,M,19.0,Brazil,BRA,2020,Tokyo,Swimming,Men's 4 x 200m Freestyle Relay Team,None
SETO Daiya,M,27.0,Japan,JPN,2020,Tokyo,Swimming,Men's 200m Butterfly,None
SETO Daiya,M,27.0,Japan,JPN,2020,Tokyo,Swimming,Men's 200m Individual Medley,None
SETO Daiya,M,27.0,Japan,JPN,2020,Tokyo,Swimming,Men's 400m Individual Medley,None
SEUTLOALI Khoarahlane,M,29.0,Lesotho,LES,2020,Tokyo,Athletics,Men's Marathon,None
SEVASTOVA Anastasija,F,31.0,Latvia,LAT,2020,Tokyo,Tennis,Women's Singles,None
SEVASTOVA Anastasija,F,31.0,Latvia,LAT,2020,Tokyo,Tennis,Women's Doubles Team,None
SEVENICH Vivian,F,28.0,Netherlands,NED,2020,Tokyo,Water Polo,Women Team,None
SEVICK Jessica,F,32.0,Canada,CAN,2020,Tokyo,Rowing,Women's Double Sculls Team,None
SEVILLE Oblique,M,20.0,Jamaica,JAM,2020,Tokyo,Athletics,Men's 100m,None
SEVILLE Oblique,M,20.0,Jamaica,JAM,2020,Tokyo,Athletics,Men's 4 x 100m Relay Team,None
SEYDOU LANCINA Alassane,M,27.0,Niger,NIG,2020,Tokyo,Swimming,Men's 50m Freestyle,None
SEYI NTSENGUE Dieudonne Wilfred,M,23.0,Cameroon,CMR,2020,Tokyo,Boxing,Men's Middle (69-75kg),None
SEYMOUR Pedrya,F,26.0,Bahamas,BAH,2020,Tokyo,Athletics,Women's 100m Hurdles,None
SEYNI Aminatou,F,24.0,Niger,NIG,2020,Tokyo,Athletics,Women's 200m,None
SGHAIER Zaineb,F,18.0,Tunisia,TUN,2020,Tokyo,Wrestling,Women's Freestyle 76kg,None
SHABAN Alzahraa,F,30.0,Egypt,EGY,2020,Tokyo,Shooting,10m Air Rifle Women,None
SHABAN Alzahraa,F,30.0,Egypt,EGY,2020,Tokyo,Shooting,50m Rifle 3 Positions Women,None
SHABAN Alzahraa,F,30.0,Egypt,EGY,2020,Tokyo,Shooting,10m Air Rifle Mixed Team,None
SHABANAU Ali,M,31.0,Belarus,BLR,2020,Tokyo,Wrestling,Men's Freestyle 86kg,None
SHACKLEY Anna,F,20.0,Great Britain,GBR,2020,Tokyo,Cycling Road,Women's Road Race,None
SHACKLEY Anna,F,20.0,Great Britain,GBR,2020,Tokyo,Cycling Road,Women's Individual Time Trial,None
SHADALOV Hamsat,M,22.0,Germany,GER,2020,Tokyo,Boxing,Men's Feather (52-57kg),None
SHAH Alexander,M,18.0,Nepal,NEP,2020,Tokyo,Swimming,Men's 100m Freestyle,None
SHAH Shah Hussain,M,28.0,Pakistan,PAK,2020,Tokyo,Judo,Men -100 kg,None
SHAHBAKHSH Daniyal,M,21.0,Iran,IRI,2020,Tokyo,Boxing,Men's Feather (52-57kg),None
SHAHEEN Nigara,F,28.0,Refugee Olympic Team,EOR,2020,Tokyo,Judo,Women -70 kg,None
SHAHEEN Nigara,F,28.0,Refugee Olympic Team,EOR,2020,Tokyo,Judo,Mixed Team,None
SHAHZAD Mahoor,F,24.0,Pakistan,PAK,2020,Tokyo,Badminton,Women's Singles,None
SHAKENOV Murat,M,30.0,Kazakhstan,KAZ,2020,Tokyo,Water Polo,Men Team,None
SHALA Egzon,M,30.0,Kosovo,KOS,2020,Tokyo,Wrestling,Men's Freestyle 125kg,None
SHAMILOV Yakub,M,30.0,Russia,ROC,2020,Tokyo,Judo,Men -66 kg,None
SHAMILOV Yakub,M,30.0,Russia,ROC,2020,Tokyo,Judo,Mixed Team,None
SHAN Xiaona,F,38.0,Germany,GER,2020,Tokyo,Table Tennis,Women's Team,None
SHANA Md Ruman,M,26.0,Bangladesh,BAN,2020,Tokyo,Archery,Men's Individual,None
SHANA Md Ruman,M,26.0,Bangladesh,BAN,2020,Tokyo,Archery,Mixed Team,None
SHANAHAN Louise,F,24.0,Ireland,IRL,2020,Tokyo,Athletics,Women's 800m,None
SHANER William,M,20.0,United States,USA,2020,Tokyo,Shooting,10m Air Rifle Men,Gold
SHANER William,M,20.0,United States,USA,2020,Tokyo,Shooting,10m Air Rifle Mixed Team,None
SHANNON Olivia,F,20.0,New Zealand,NZL,2020,Tokyo,Hockey,Women Team,None
SHANNY Itay,M,22.0,Israel,ISR,2020,Tokyo,Archery,Men's Individual,None
SHAO Jieni,F,27.0,Portugal,POR,2020,Tokyo,Table Tennis,Women's Singles,None
SHAO Ting,F,31.0,China,CHN,2020,Tokyo,Basketball,Women Team,None
SHAO Yaqi,F,24.0,China,CHN,2020,Tokyo,Fencing,Women's Sabre Individual,None
SHAO Yaqi,F,24.0,China,CHN,2020,Tokyo,Fencing,Women's Sabre Team,None
SHAPIEV Javrail,M,24.0,Uzbekistan,UZB,2020,Tokyo,Wrestling,Men's Freestyle 86kg,None
SHAPIRA Omer,F,26.0,Israel,ISR,2020,Tokyo,Cycling Road,Women's Road Race,None
SHAPIRA Omer,F,26.0,Israel,ISR,2020,Tokyo,Cycling Road,Women's Individual Time Trial,None
SHARABI DJ,M,29.0,Israel,ISR,2020,Tokyo,Baseball/Softball,Baseball Team,None
SHARAF Jayda,F,20.0,Egypt,EGY,2020,Tokyo,Artistic Swimming,Team,None
SHARAF Zeina,F,18.0,Egypt,EGY,2020,Tokyo,Artistic Gymnastics,Women's All-Around,None
SHARAF Zeina,F,18.0,Egypt,EGY,2020,Tokyo,Artistic Gymnastics,Women's Vault,None
SHARAF Zeina,F,18.0,Egypt,EGY,2020,Tokyo,Artistic Gymnastics,Women's Uneven Bars,None
SHARAF Zeina,F,18.0,Egypt,EGY,2020,Tokyo,Artistic Gymnastics,Women's Balance Beam,None
SHARAF Zeina,F,18.0,Egypt,EGY,2020,Tokyo,Artistic Gymnastics,Women's Floor Exercise,None
SHARAKOVA Tatsiana,F,37.0,Belarus,BLR,2020,Tokyo,Cycling Track,Women's Omnium,None
SHARIFI Morteza,M,22.0,Iran,IRI,2020,Tokyo,Volleyball,Men Team,None
SHARIFOV Sharif,M,32.0,Azerbaijan,AZE,2020,Tokyo,Wrestling,Men's Freestyle 97kg,None
SHARIR Gili,F,21.0,Israel,ISR,2020,Tokyo,Judo,Women -63 kg,None
SHARIR Gili,F,21.0,Israel,ISR,2020,Tokyo,Judo,Mixed Team,Bronze
SHARMA Nilakanta,M,26.0,India,IND,2020,Tokyo,Hockey,Men Team,Bronze
SHAROV Stanislav,M,26.0,Russia,ROC,2020,Tokyo,3x3 Basketball,Men Team,Silver
SHARP Alena,F,40.0,Canada,CAN,2020,Tokyo,Golf,Women's Individual Stroke Play,None
SHARP Lachlan Thomas,M,24.0,Australia,AUS,2020,Tokyo,Hockey,Men Team,Silver
SHARPE Matthew,M,30.0,Canada,CAN,2020,Tokyo,Triathlon,Men's Individual,None
SHARPE Matthew,M,30.0,Canada,CAN,2020,Tokyo,Triathlon,Mixed Relay Team,None
SHARRAH Corben,M,29.0,United States,USA,2020,Tokyo,Cycling BMX Racing,Men,None
SHARSHENBEKOV Zholaman,M,21.0,Kyrgyzstan,KGZ,2020,Tokyo,Wrestling,Men's Greco-Roman 60kg,None
SHATILOV Alexander,M,34.0,Israel,ISR,2020,Tokyo,Artistic Gymnastics,Men's Floor Exercise,None
SHATIRISHVILI Sopo,F,26.0,Georgia,GEO,2020,Tokyo,Athletics,Women's Shot Put,None
SHAVDATUASHVILI Lasha,M,29.0,Georgia,GEO,2020,Tokyo,Judo,Men -73 kg,Silver
SHCHEGOLEV Aleksandr,M,19.0,Russia,ROC,2020,Tokyo,Swimming,Men's 4 x 100m Freestyle Relay Team,None
SHCHERBATSEVICH Yury,M,37.0,Belarus,BLR,2020,Tokyo,Shooting,10m Air Rifle Men,None
SHCHERBATSEVICH Yury,M,37.0,Belarus,BLR,2020,Tokyo,Shooting,50m Rifle 3 Positions Men,None
SHCHERBATSEVICH Yury,M,37.0,Belarus,BLR,2020,Tokyo,Shooting,10m Air Rifle Mixed Team,None
SHEA Maggie,F,32.0,United States,USA,2020,Tokyo,Sailing,Women's Skiff - 49er  Team,None
SHEBIB Mohamed,M,32.0,Egypt,EGY,2020,Tokyo,Handball,Men Team,None
SHEEHAN Miriam,F,16.0,Puerto Rico,PUR,2020,Tokyo,Swimming,Women's 100m Freestyle,None
SHEEHAN Miriam,F,16.0,Puerto Rico,PUR,2020,Tokyo,Swimming,Women's 100m Butterfly,None
SHEIKHALIZADEHKHANGHAH Mariam,F,17.0,Azerbaijan,AZE,2020,Tokyo,Swimming,Women's 100m Butterfly,None
SHEIKO Georgiy,M,31.0,Kazakhstan,KAZ,2020,Tokyo,Athletics,Men's 20km Race Walk,None
SHEK Wai Hung,M,29.0,"Hong Kong, China",HKG,2020,Tokyo,Artistic Gymnastics,Men's Vault,None
SHEMBEREV Maksym,M,27.0,Azerbaijan,AZE,2020,Tokyo,Swimming,Men's 400m Individual Medley,None
SHEN Shuangmei,F,23.0,China,CHN,2020,Tokyo,Rowing,Women's Double Sculls Team,None
SHEN Yineng,F,26.0,China,CHN,2020,Tokyo,Water Polo,Women Team,None
SHENG Lihao,M,16.0,China,CHN,2020,Tokyo,Shooting,10m Air Rifle Men,Silver
SHENG Lihao,M,16.0,China,CHN,2020,Tokyo,Shooting,10m Air Rifle Mixed Team,None
SHEPHERD Caleb,M,28.0,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver
SHERAZADISHVILI Nikoloz,M,25.0,Spain,ESP,2020,Tokyo,Judo,Men -90 kg,None
SHERIDAN Kailen,F,26.0,Canada,CAN,2020,Tokyo,Football,Women Team,Gold
SHERIF Maiar,F,25.0,Egypt,EGY,2020,Tokyo,Tennis,Women's Singles,None
