Name,Gender,Age,Country,NOC,Year,City,Sport,Event,Medal
Julian Reus,M,24.0,Germany,GER,2012,London,Athletics,Athletics Men's 4 x 100 metres Relay,None
Mariano Daniel Reutemann,M,35.0,Argentina,ARG,2012,London,Sailing,Sailing Men's Windsurfer,None
Quentin Rew,M,28.0,New Zealand,NZL,2012,London,Athletics,Athletics Men's 50 kilometres Walk,None
Lucas Martn Rey,M,29.0,Argentina,ARG,2012,London,Hockey,Hockey Men's Hockey,None
Cristin Eduardo Reyes Troncoso,M,25.0,Chile,CHI,2012,London,Athletics,Athletics Men's 200 metres,None
Diego Antonio Reyes Rosales,M,19.0,Mexico,MEX,2012,London,Football,Football Men's Football,Gold
Felipe Reyes Cabaas,M,32.0,Spain,ESP,2012,London,Basketball,Basketball Men's Basketball,Silver
Anna Reymer,F,26.0,New Zealand,NZL,2012,London,Rowing,Rowing Women's Double Sculls,None
Laura Reynolds,F,23.0,Ireland,IRL,2012,London,Athletics,Athletics Women's 20 kilometres Walk,None
Lauren Reynolds,F,21.0,Australia,AUS,2012,London,Cycling,Cycling Women's BMX,None
Ghasem Gholamreza Rezaei,M,26.0,Iran,IRI,2012,London,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
Renato Rezende,M,21.0,Brazil,BRA,2012,London,Cycling,Cycling Men's BMX,None
Anjelika Reznik,F,17.0,Canada,CAN,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,None
Eoin Rheinisch,M,32.0,Ireland,IRL,2012,London,Canoeing,"Canoeing Men's Kayak Singles, Slalom",None
"\"Kimberly Susan \"\"Kim\"\" Rhode (-Harryman)\"",F,33.0,United States,USA,2012,London,Shooting,Shooting Women's Trap,None
"\"Kimberly Susan \"\"Kim\"\" Rhode (-Harryman)\"",F,33.0,United States,USA,2012,London,Shooting,Shooting Women's Skeet,Gold
Ben Christopher Rhodes,M,31.0,Great Britain,GBR,2012,London,Sailing,Sailing Men's Skiff,None
Camal Rhimov,M,24.0,Azerbaijan,AZE,2012,London,Equestrianism,"Equestrianism Mixed Jumping, Individual",None
Ri Hyun-Ju,M,16.0,North Korea,PRK,2012,London,Diving,Diving Men's Platform,None
Ri Jong-Myong,M,27.0,North Korea,PRK,2012,London,Wrestling,"Wrestling Men's Lightweight, Freestyle",None
Ri Mi-Gyong,F,21.0,North Korea,PRK,2012,London,Table Tennis,Table Tennis Women's Team,None
Ri Myong-Sun,F,20.0,North Korea,PRK,2012,London,Table Tennis,Table Tennis Women's Singles,None
Ri Myong-Sun,F,20.0,North Korea,PRK,2012,London,Table Tennis,Table Tennis Women's Team,None
Ri Ye-Gyong,F,22.0,North Korea,PRK,2012,London,Football,Football Women's Football,None
Josleidy Ribalta Alfonso,F,22.0,Cuba,CUB,2012,London,Athletics,Athletics Women's Triple Jump,None
Carlos Motta Ribas,M,39.0,Brazil,BRA,2012,London,Equestrianism,"Equestrianism Mixed Jumping, Individual",None
Yainelis Ribeaux Rustafull,F,24.0,Cuba,CUB,2012,London,Athletics,Athletics Women's Javelin Throw,None
"\"Ricardo \"\"Ricardinho\"\" Bermudez Garcia\"",M,36.0,Brazil,BRA,2012,London,Volleyball,Volleyball Men's Volleyball,Silver
Ricardo Alex Costa Santos,M,37.0,Brazil-2,BRA,2012,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,None
Guido Riccobelli,M,24.0,Argentina,ARG,2012,London,Handball,Handball Men's Handball,None
"\"Stephanie Louise \"\"Steph\"\" Rice\"",F,24.0,Australia,AUS,2012,London,Swimming,Swimming Women's 200 metres Individual Medley,None
"\"Stephanie Louise \"\"Steph\"\" Rice\"",F,24.0,Australia,AUS,2012,London,Swimming,Swimming Women's 400 metres Individual Medley,None
Maxime Richard,M,24.0,Belgium,BEL,2012,London,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",None
Micah Lincoln Richards,M,24.0,Great Britain,GBR,2012,London,Football,Football Men's Football,None
Samantha Richards,F,29.0,Australia,AUS,2012,London,Basketball,Basketball Women's Basketball,Bronze
Jonelle Richards-Price,F,31.0,New Zealand,NZL,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",None
Jonelle Richards-Price,F,31.0,New Zealand,NZL,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
Sanya Richards-Ross,F,27.0,United States,USA,2012,London,Athletics,Athletics Women's 200 metres,None
Sanya Richards-Ross,F,27.0,United States,USA,2012,London,Athletics,Athletics Women's 400 metres,Gold
Sanya Richards-Ross,F,27.0,United States,USA,2012,London,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
Jason Alexander Richardson,M,26.0,United States,USA,2012,London,Athletics,Athletics Men's 110 metres Hurdles,Silver
Helen Richardson-Walsh,F,30.0,Great Britain,GBR,2012,London,Hockey,Hockey Women's Hockey,Bronze
"\"Kathrin Louise \"\"Kate\"\" Richardson-Walsh\"",F,32.0,Great Britain,GBR,2012,London,Hockey,Hockey Women's Hockey,Bronze
Maximiliano Ariel Richeze,M,29.0,Argentina,ARG,2012,London,Cycling,"Cycling Men's Road Race, Individual",None
Joshua Richmond,M,26.0,United States,USA,2012,London,Shooting,Shooting Men's Double Trap,None
Elena Richter,F,23.0,Germany,GER,2012,London,Archery,Archery Women's Individual,None
Julia Richter,F,23.0,Germany,GER,2012,London,Rowing,Rowing Women's Quadruple Sculls,Silver
Sergey Richter,M,23.0,Israel,ISR,2012,London,Shooting,"Shooting Men's Air Rifle, 10 metres",None
Sergey Richter,M,23.0,Israel,ISR,2012,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",None
Brenton Scott Rickard,M,28.0,Australia,AUS,2012,London,Swimming,Swimming Men's 100 metres Breaststroke,None
Brenton Scott Rickard,M,28.0,Australia,AUS,2012,London,Swimming,Swimming Men's 200 metres Breaststroke,None
Brenton Scott Rickard,M,28.0,Australia,AUS,2012,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
Sven Riederer,M,31.0,Switzerland,SUI,2012,London,Triathlon,Triathlon Men's Olympic Distance,None
Linn-Kristin Ullevoldster Riegelhuth Koren,F,27.0,Norway,NOR,2012,London,Handball,Handball Women's Handball,Gold
Mariya Vitalivna Riemien,F,24.0,Ukraine,UKR,2012,London,Athletics,Athletics Women's 200 metres,None
Mariya Vitalivna Riemien,F,24.0,Ukraine,UKR,2012,London,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
Elisa Rigaudo,F,32.0,Italy,ITA,2012,London,Athletics,Athletics Women's 20 kilometres Walk,None
Natacha Rigobert,F,32.0,Mauritius,MRI,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,None
Marc Rigouts,M,53.0,Belgium,BEL,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",None
Marc Rigouts,M,53.0,Belgium,BEL,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",None
Pramila Rijal,F,27.0,Nepal,NEP,2012,London,Athletics,Athletics Women's 100 metres,None
Anne Maria Kristiina Rikala,F,35.0,Finland,FIN,2012,London,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",None
"\"Alexandra Lowe \"\"Ali\"\" Riley\"",F,24.0,New Zealand,NZL,2012,London,Football,Football Women's Football,None
Andrew Riley,M,23.0,Jamaica,JAM,2012,London,Athletics,Athletics Men's 110 metres Hurdles,None
Rim Jong-Sim,F,19.0,North Korea,PRK,2012,London,Weightlifting,Weightlifting Women's Light-Heavyweight,Gold
Michael John Rimmer,M,26.0,Great Britain,GBR,2012,London,Athletics,Athletics Men's 800 metres,None
Vilma Rimait,F,29.0,Lithuania,LTU,2012,London,Cycling,Cycling Women's BMX,None
Tommaso Rinaldi,M,21.0,Italy,ITA,2012,London,Diving,Diving Men's Springboard,None
Hazleydi Yoreli Rincn Torres,F,18.0,Colombia,COL,2012,London,Football,Football Women's Football,None
Roger Rinderknecht,M,31.0,Switzerland,SUI,2012,London,Cycling,Cycling Men's BMX,None
Anne-Marie Rindom,F,21.0,Denmark,DEN,2012,London,Sailing,Sailing Women's One Person Dinghy,None
Teddy Pierre-Marie Riner,M,23.0,France,FRA,2012,London,Judo,Judo Men's Heavyweight,Gold
Fanny Rinne,F,32.0,Germany,GER,2012,London,Hockey,Hockey Women's Hockey,None
Pandelela Rinong anak Pamg,F,19.0,Malaysia,MAS,2012,London,Diving,Diving Women's Platform,Bronze
Pandelela Rinong anak Pamg,F,19.0,Malaysia,MAS,2012,London,Diving,Diving Women's Synchronized Springboard,None
Pandelela Rinong anak Pamg,F,19.0,Malaysia,MAS,2012,London,Diving,Diving Women's Synchronized Platform,None
Kevin Daniel Rios Quintana,M,19.0,Colombia,COL,2012,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",None
Marie Riou,F,30.0,France,FRA,2012,London,Sailing,Sailing Women's Three Person Keelboat,None
Jacques Riparelli,M,29.0,Italy,ITA,2012,London,Athletics,Athletics Men's 4 x 100 metres Relay,None
"\"Melissa \"\"Mel\"\" Rippon\"",F,31.0,Australia,AUS,2012,London,Water Polo,Water Polo Women's Water Polo,Bronze
"\"Jeffrey \"\"Jeff\"\" Riseley\"",M,25.0,Australia,AUS,2012,London,Athletics,Athletics Men's 800 metres,None
Hristina Risteska,F,20.0,Macedonia,MKD,2012,London,Athletics,Athletics Women's 400 metres,None
va Risztov,F,26.0,Hungary,HUN,2012,London,Swimming,Swimming Women's 400 metres Freestyle,None
va Risztov,F,26.0,Hungary,HUN,2012,London,Swimming,Swimming Women's 800 metres Freestyle,None
va Risztov,F,26.0,Hungary,HUN,2012,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,None
va Risztov,F,26.0,Hungary,HUN,2012,London,Swimming,Swimming Women's 10 kilometres Open Water,Gold
Saulius Ritter,M,23.0,Lithuania,LTU,2012,London,Rowing,Rowing Men's Double Sculls,None
Taylor Ritzel,F,23.0,United States,USA,2012,London,Rowing,Rowing Women's Coxed Eights,Gold
Dathan James Ritzenhein,M,29.0,United States,USA,2012,London,Athletics,"Athletics Men's 10,000 metres",None
Betsi Gabriela Rivas Arteaga,F,25.0,Venezuela,VEN,2012,London,Weightlifting,Weightlifting Women's Flyweight,None
Claudia Rivas Vega,F,23.0,Mexico,MEX,2012,London,Triathlon,Triathlon Women's Olympic Distance,None
Lina Marcela Rivas Ordez,F,22.0,Colombia,COL,2012,London,Weightlifting,Weightlifting Women's Lightweight,None
Wileixis de Jess Rivas Espinoza,M,21.0,Venezuela,VEN,2012,London,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",None
Annia Rivera Rovira,F,20.0,Cuba,CUB,2012,London,Diving,Diving Women's Platform,None
Luis Alberto Rivera Morales,M,25.0,Mexico,MEX,2012,London,Athletics,Athletics Men's Long Jump,None
Prisilla Altagracia Rivera Brens,F,27.0,Dominican Republic,DOM,2012,London,Volleyball,Volleyball Women's Volleyball,None
Claudia Rivero Modenesi,F,25.0,Peru,PER,2012,London,Badminton,Badminton Women's Singles,None
Brbara Catalina Riveros Daz,F,24.0,Chile,CHI,2012,London,Triathlon,Triathlon Women's Olympic Distance,None
Karen Nathalia Riveros Schulz,F,17.0,Paraguay,PAR,2012,London,Swimming,Swimming Women's 100 metres Freestyle,None
Megan Rivers,F,31.0,Australia,AUS,2012,London,Hockey,Hockey Women's Hockey,None
Cassio Rivetti,M,32.0,Ukraine,UKR,2012,London,Equestrianism,"Equestrianism Mixed Jumping, Individual",None
Cassio Rivetti,M,32.0,Ukraine,UKR,2012,London,Equestrianism,"Equestrianism Mixed Jumping, Team",None
Neta Rivkin,F,21.0,Israel,ISR,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,None
Matteo Rivolta,M,20.0,Italy,ITA,2012,London,Swimming,Swimming Men's 100 metres Butterfly,None
Matteo Rivolta,M,20.0,Italy,ITA,2012,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,None
Mariette Rix,F,31.0,South Africa,RSA,2012,London,Hockey,Hockey Women's Hockey,None
Hanna Serhivna Rizatdinova,F,19.0,Ukraine,UKR,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,None
Anton Yordanov Rizov,M,24.0,Bulgaria,BUL,2012,London,Shooting,"Shooting Men's Air Rifle, 10 metres",None
Anton Yordanov Rizov,M,24.0,Bulgaria,BUL,2012,London,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",None
Anton Yordanov Rizov,M,24.0,Bulgaria,BUL,2012,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",None
Muhammad Rizwan,M,22.0,Pakistan,PAK,2012,London,Hockey,Hockey Men's Hockey,None
Muhammad Rizwan,M,20.0,Pakistan,PAK,2012,London,Hockey,Hockey Men's Hockey,None
Momir Rni,M,24.0,Serbia,SRB,2012,London,Handball,Handball Men's Handball,None
Ro Chol-Ok,F,19.0,North Korea,PRK,2012,London,Football,Football Women's Football,None
Aidan Joseph Roach,M,21.0,Australia,AUS,2012,London,Water Polo,Water Polo Men's Water Polo,None
Mlina Robert-Michon,F,33.0,France,FRA,2012,London,Athletics,Athletics Women's Discus Throw,None
James Roberts,M,21.0,Australia,AUS,2012,London,Swimming,Swimming Men's 100 metres Freestyle,None
James Roberts,M,21.0,Australia,AUS,2012,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,None
Jamina Caroline Roberts,F,22.0,Sweden,SWE,2012,London,Handball,Handball Women's Handball,None
"\"Kate \"\"Katie\"\" Roberts\"",F,29.0,South Africa,RSA,2012,London,Triathlon,Triathlon Women's Olympic Distance,None
Nathan Roberts,M,26.0,Australia,AUS,2012,London,Volleyball,Volleyball Men's Volleyball,None
Niall Roberts,M,21.0,Guyana,GUY,2012,London,Swimming,Swimming Men's 100 metres Freestyle,None
Josef Robertson,M,25.0,Jamaica,JAM,2012,London,Athletics,Athletics Men's 400 metres Hurdles,None
Ricardo Antonio Roberty Moreno,M,29.0,Venezuela,VEN,2012,London,Wrestling,"Wrestling Men's Middleweight, Freestyle",None
Glen Robinson,M,23.0,Great Britain,GBR,2012,London,Water Polo,Water Polo Men's Water Polo,None
"\"Jonathan \"\"Jonty\"\" Robinson\"",M,25.0,South Africa,RSA,2012,London,Hockey,Hockey Men's Hockey,None
Khadevis Kekoai Tobi Robinson,M,36.0,United States,USA,2012,London,Athletics,Athletics Men's 800 metres,None
"\"Nicholas \"\"Nick\"\" Robinson-Baker\"",M,25.0,Great Britain,GBR,2012,London,Diving,Diving Men's Synchronized Springboard,None
Dayron Robles Planes,M,25.0,Cuba,CUB,2012,London,Athletics,Athletics Men's 110 metres Hurdles,None
Sarah Elizabeth Robles,F,23.0,United States,USA,2012,London,Weightlifting,Weightlifting Women's Super-Heavyweight,None
Juliane Robra,F,29.0,Switzerland,SUI,2012,London,Judo,Judo Women's Middleweight,None
Laura Robson,F,18.0,Great Britain,GBR,2012,London,Tennis,Tennis Women's Singles,None
Laura Robson,F,18.0,Great Britain,GBR,2012,London,Tennis,Tennis Mixed Doubles,Silver
Laura Robson,F,18.0,Great Britain-2,GBR,2012,London,Tennis,Tennis Women's Doubles,None
Albert Rocas Comas,M,30.0,Spain,ESP,2012,London,Handball,Handball Men's Handball,None
Samira Pereira da Silva Rocha,F,23.0,Brazil,BRA,2012,London,Handball,Handball Women's Handball,None
Nicholas Roche,M,28.0,Ireland,IRL,2012,London,Cycling,"Cycling Men's Road Race, Individual",None
Ika Yuliana Rochmawati,F,23.0,Indonesia,INA,2012,London,Archery,Archery Women's Individual,None
Olivier Laurent Pierre Rochus,M,31.0,Belgium,BEL,2012,London,Tennis,Tennis Men's Singles,None
Michael Paul Rock,M,25.0,Great Britain,GBR,2012,London,Swimming,Swimming Men's 100 metres Butterfly,None
Michael Paul Rock,M,25.0,Great Britain,GBR,2012,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,None
Carmen Elisa Rodallega,F,29.0,Colombia,COL,2012,London,Football,Football Women's Football,None
Manuel Rodas Ochoa,M,28.0,Guatemala,GUA,2012,London,Cycling,"Cycling Men's Road Race, Individual",None
"\"Andrew Stephen \"\"Andy\"\" Roddick\"",M,29.0,United States,USA,2012,London,Tennis,Tennis Men's Singles,None
"\"Andrew Stephen \"\"Andy\"\" Roddick\"",M,29.0,United States-2,USA,2012,London,Tennis,Tennis Men's Doubles,None
Beth Clare Rodford,F,29.0,Great Britain,GBR,2012,London,Rowing,Rowing Women's Quadruple Sculls,None
Justin Rodhe,M,27.0,Canada,CAN,2012,London,Athletics,Athletics Men's Shot Put,None
Anastasia Rodionova,F,30.0,Australia-1,AUS,2012,London,Tennis,Tennis Women's Doubles,None
"\"Rodrigo \"\"Rodrigo\"\" Santana\"",M,33.0,Brazil,BRA,2012,London,Volleyball,Volleyball Men's Volleyball,Silver
Rodrigo Moreno Machado,M,21.0,Spain,ESP,2012,London,Football,Football Men's Football,None
Ana Pinho de Pinto Rodrigues,F,18.0,Portugal,POR,2012,London,Swimming,Swimming Women's 100 metres Breaststroke,None
Helena Isabel Neves Reinold Rodrigues,F,27.0,Portugal,POR,2012,London,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",None
Henrique Cavalcanti Rodrigues,M,21.0,Brazil,BRA,2012,London,Swimming,Swimming Men's 200 metres Individual Medley,None
Irina Cristiana Carreira Rodrigues,F,21.0,Portugal,POR,2012,London,Athletics,Athletics Women's Discus Throw,None
Joo Filipe Gaspar Rodrigues,M,40.0,Portugal,POR,2012,London,Sailing,Sailing Men's Windsurfer,None
Joice Rodrigues de Souza,F,25.0,Brazil,BRA,2012,London,Basketball,Basketball Women's Basketball,None
lvaro Rodrguez Melero,M,25.0,Spain,ESP,2012,London,Athletics,"Athletics Men's 1,500 metres",None
Amy Joy Rodriguez (-Shilling),F,25.0,United States,USA,2012,London,Football,Football Women's Football,Gold
ngel David Rodrguez Garca,M,32.0,Spain,ESP,2012,London,Athletics,Athletics Men's 100 metres,None
Berta Antonia Rodrguez Olate,F,41.0,Chile,CHI,2012,London,Table Tennis,Table Tennis Women's Singles,None
Carol Ann Rodrguez Taylor,F,26.0,Puerto Rico,PUR,2012,London,Athletics,Athletics Women's 400 metres,None
Carolina Rodrguez Ballesteros,F,26.0,Spain,ESP,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,None
Dborah Lizeth Rodrguez Guelmo,F,19.0,Uruguay,URU,2012,London,Athletics,Athletics Women's 400 metres Hurdles,None
Diego Martn Rodrguez Berrini,M,22.0,Uruguay,URU,2012,London,Football,Football Men's Football,None
Jackson Jess Rodrguez Ortz,M,27.0,Venezuela,VEN,2012,London,Cycling,"Cycling Men's Road Race, Individual",None
Javier Rodrguez Segovia,M,47.0,Mexico,MEX,2012,London,Shooting,Shooting Men's Skeet,None
Ana Macarena Rodrguez Prez,F,34.0,Argentina,ARG,2012,London,Hockey,Hockey Women's Hockey,Silver
Natalia Rodrguez Martnez,F,33.0,Spain,ESP,2012,London,Athletics,"Athletics Women's 1,500 metres",None
Orestes Rodrguez William,M,23.0,Cuba,CUB,2012,London,Athletics,Athletics Men's 4 x 400 metres Relay,None
Rafith Rodrguez Lleneres,M,23.0,Colombia,COL,2012,London,Athletics,Athletics Men's 800 metres,None
Ricardo Ivan Rodriguez Araya,M,19.0,Switzerland,SUI,2012,London,Football,Football Men's Football,None
Rosa Andrena Rodrguez Pargas,F,26.0,Venezuela,VEN,2012,London,Athletics,Athletics Women's Hammer Throw,None
Sergio Rodrguez Gmez,M,26.0,Spain,ESP,2012,London,Basketball,Basketball Men's Basketball,Silver
Zurie Rodrguez Snchez,F,30.0,Spain,ESP,2012,London,Triathlon,Triathlon Women's Olympic Distance,None
"\"Joseph Peter \"\"Joe\"\" Roebuck\"",M,27.0,Great Britain,GBR,2012,London,Swimming,Swimming Men's 200 metres Butterfly,None
"\"Joseph Peter \"\"Joe\"\" Roebuck\"",M,27.0,Great Britain,GBR,2012,London,Swimming,Swimming Men's 200 metres Individual Medley,None
"\"Joseph Peter \"\"Joe\"\" Roebuck\"",M,27.0,Great Britain,GBR,2012,London,Swimming,Swimming Men's 400 metres Individual Medley,None
Jurgen Roelandts,M,27.0,Belgium,BEL,2012,London,Cycling,"Cycling Men's Road Race, Individual",None
Markus Antonius Rogan,M,30.0,Austria,AUT,2012,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,None
Markus Antonius Rogan,M,30.0,Austria,AUT,2012,London,Swimming,Swimming Men's 200 metres Individual Medley,None
Brittany Rogers,F,19.0,Canada,CAN,2012,London,Gymnastics,Gymnastics Women's Team All-Around,None
Brittany Rogers,F,19.0,Canada,CAN,2012,London,Gymnastics,Gymnastics Women's Horse Vault,None
Brittany Rogers,F,19.0,Canada,CAN,2012,London,Gymnastics,Gymnastics Women's Uneven Bars,None
Chloe Naomi Rogers,F,27.0,Great Britain,GBR,2012,London,Hockey,Hockey Women's Hockey,Bronze
Jason Aliston Rogers,M,20.0,Saint Kitts and Nevis,SKN,2012,London,Athletics,Athletics Men's 100 metres,None
Jason Aliston Rogers,M,20.0,Saint Kitts and Nevis,SKN,2012,London,Athletics,Athletics Men's 4 x 100 metres Relay,None
Michael Rogers,M,32.0,Australia,AUS,2012,London,Cycling,"Cycling Men's Road Race, Individual",None
Michael Rogers,M,32.0,Australia,AUS,2012,London,Cycling,Cycling Men's Individual Time Trial,None
Todd Jonathan Rogers,M,38.0,United States-2,USA,2012,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,None
Radoslav Rogina,M,33.0,Croatia,CRO,2012,London,Cycling,"Cycling Men's Road Race, Individual",None
Stepan Valeryevich Rogovtsov,M,26.0,Belarus,BLR,2012,London,Athletics,Athletics Men's Marathon,None
Anna Rogowska,F,31.0,Poland,POL,2012,London,Athletics,Athletics Women's Pole Vault,None
Xavier Charles Ren Rohart,M,44.0,France,FRA,2012,London,Sailing,Sailing Men's Two Person Keelboat,None
Julia Rohde (-Schwarzbach),F,23.0,Germany,GER,2012,London,Weightlifting,Weightlifting Women's Featherweight,None
Mara Clara Rohner,F,27.0,Argentina,ARG,2012,London,Rowing,Rowing Women's Lightweight Double Sculls,None
Anderson David Rojas Mina,M,19.0,Ecuador,ECU,2012,London,Boxing,Boxing Men's Light-Welterweight,None
Arturo Bruno Rojas da Silva,M,19.0,Bolivia,BOL,2012,London,Athletics,Athletics Men's 100 metres,None
Jos Joaqun Rojas Gil,M,27.0,Spain,ESP,2012,London,Cycling,"Cycling Men's Road Race, Individual",None
Marco Rodrigo Rojas,M,20.0,New Zealand,NZL,2012,London,Football,Football Men's Football,None
Jean-Julien Rojer,M,30.0,Netherlands,NED,2012,London,Tennis,Tennis Men's Doubles,None
Lestrod Roland,M,19.0,Saint Kitts and Nevis,SKN,2012,London,Athletics,Athletics Men's 4 x 100 metres Relay,None
Weimar Alfonso Roldn Ortz,M,27.0,Colombia,COL,2012,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",None
Cindy Roleder,F,22.0,Germany,GER,2012,London,Athletics,Athletics Women's 100 metres Hurdles,None
Germn Alexis Roln Fernndez,M,23.0,Uruguay,URU,2012,London,Football,Football Men's Football,None
Andrea Rolla,M,28.0,Italy,ITA,2012,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,None
"\"Mayumi \"\"Mimi\"\" Roller\"",F,21.0,United States Virgin Islands,ISV,2012,London,Sailing,Sailing Women's One Person Dinghy,None
Elena Romagnolo,F,29.0,Italy,ITA,2012,London,Athletics,"Athletics Women's 5,000 metres",None
Ada Nabila Romn Arroyo,F,24.0,Mexico,MEX,2012,London,Archery,Archery Women's Individual,Silver
Ada Nabila Romn Arroyo,F,24.0,Mexico,MEX,2012,London,Archery,Archery Women's Team,None
Sonja Roman,F,33.0,Slovenia,SLO,2012,London,Athletics,"Athletics Women's 1,500 metres",None
Yevgeniya Sergeyevna Romanyuta,F,24.0,Russia,RUS,2012,London,Cycling,Cycling Women's Omnium,None
Svetlana Alekseyevna Romashina,F,22.0,Russia,RUS,2012,London,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
Svetlana Alekseyevna Romashina,F,22.0,Russia,RUS,2012,London,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
Jarred Daniel Rome,M,35.0,United States,USA,2012,London,Athletics,Athletics Men's Discus Throw,None
Juan Francisco Romero Calabria,M,23.0,Uruguay,URU,2012,London,Judo,Judo Men's Middleweight,None
Marisol Guadalupe Romero Rosales,F,29.0,Mexico,MEX,2012,London,Athletics,Athletics Women's Marathon,None
Natalia del Carmen Romero Jaramillo,F,32.0,Chile,CHI,2012,London,Athletics,Athletics Women's Marathon,None
Yasmani Jess Romero Rodrguez,M,23.0,Cuba,CUB,2012,London,Weightlifting,Weightlifting Men's Bantamweight,None
Oriol Romeu Vidal,M,20.0,Spain,ESP,2012,London,Football,Football Men's Football,None
Rmulo Borges Monteiro,M,21.0,Brazil,BRA,2012,London,Football,Football Men's Football,Silver
Sigrid Rondelez,F,41.0,Belgium,BEL,2012,London,Sailing,Sailing Women's Windsurfer,None
Cindy Carolina Rondn Martnez,F,23.0,Dominican Republic,DOM,2012,London,Volleyball,Volleyball Women's Volleyball,None
Giulia Rondon,F,24.0,Italy,ITA,2012,London,Volleyball,Volleyball Women's Volleyball,None
Martyn Joseph Rooney,M,25.0,Great Britain,GBR,2012,London,Athletics,Athletics Men's 400 metres,None
Martyn Joseph Rooney,M,25.0,Great Britain,GBR,2012,London,Athletics,Athletics Men's 4 x 400 metres Relay,None
Sean Michael Rooney,M,29.0,United States,USA,2012,London,Volleyball,Volleyball Men's Volleyball,None
Miryam Roper (-Yearwood),F,30.0,Germany,GER,2012,London,Judo,Judo Women's Lightweight,None
Chiara Rosa,F,29.0,Italy,ITA,2012,London,Athletics,Athletics Women's Shot Put,None
David Joo Serralheiro Rosa,M,25.0,Portugal,POR,2012,London,Cycling,"Cycling Men's Mountainbike, Cross-Country",None
Milngela Franchesca Rosales Davila,F,25.0,Venezuela,VEN,2012,London,Athletics,Athletics Women's 20 kilometres Walk,None
Rosana dos Santos Augusto,F,30.0,Brazil,BRA,2012,London,Football,Football Women's Football,None
Paul Brian Rosario,M,30.0,Philippines,PHI,2012,London,Shooting,Shooting Men's Skeet,None
"\"Daniel Lee \"\"Danny\"\" Rose\"",M,22.0,Great Britain,GBR,2012,London,Football,Football Men's Football,None
Robert Patrik Rosengren,M,25.0,Sweden,SWE,2012,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",None
Sean Michael Rosenthal,M,32.0,United States-1,USA,2012,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,None
Nikola Rosi,M,27.0,Serbia,SRB,2012,London,Volleyball,Volleyball Men's Volleyball,None
Maciej Rosiewicz,M,34.0,Georgia,GEO,2012,London,Athletics,Athletics Men's 50 kilometres Walk,None
Ak Hafiy Tajuddin Rositi,M,21.0,Brunei,BRU,2012,London,Athletics,Athletics Men's 400 metres,None
Alicja Rosolska,F,26.0,Poland-2,POL,2012,London,Tennis,Tennis Women's Doubles,None
Husayn Hassan Rosowsky,M,21.0,Great Britain,GBR,2012,London,Fencing,"Fencing Men's Foil, Individual",None
Husayn Hassan Rosowsky,M,21.0,Great Britain,GBR,2012,London,Fencing,"Fencing Men's Foil, Team",None
April Elizabeth Ross,F,30.0,United States-2,USA,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Silver
Jesse Ross,M,22.0,Australia,AUS,2012,London,Boxing,Boxing Men's Middleweight,None
Joshua James Ross,M,31.0,Australia,AUS,2012,London,Athletics,Athletics Men's 4 x 100 metres Relay,None
Kyla Briana Ross,F,15.0,United States,USA,2012,London,Gymnastics,Gymnastics Women's Team All-Around,Gold
